model_name,location,target,season,calendar_week,valid.bin_lag,cdf
UA_EpiCos,US National,2 wk ahead,2018/2019,43,1.8,0.50469813
UA_EpiCos,US National,2 wk ahead,2018/2019,44,1.9,0.45954382
UA_EpiCos,US National,2 wk ahead,2018/2019,45,2.1,0.43998154
UA_EpiCos,US National,2 wk ahead,2018/2019,46,2,0.45297361
UA_EpiCos,US National,2 wk ahead,2018/2019,47,2.2,0.17927754
UA_EpiCos,US National,2 wk ahead,2018/2019,48,2.5,0.51784842
UA_EpiCos,US National,2 wk ahead,2018/2019,49,3,0.7721035
UA_EpiCos,US National,2 wk ahead,2018/2019,50,3.9,0.84339621
UA_EpiCos,US National,2 wk ahead,2018/2019,51,3.4,0.07899216
UA_EpiCos,US National,2 wk ahead,2018/2019,52,3,0.02010875
UA_EpiCos,US National,2 wk ahead,2018/2019,1,3.2,0.85105202
UA_EpiCos,US National,2 wk ahead,2018/2019,2,3.7,0.89681242
UA_EpiCos,US National,2 wk ahead,2018/2019,3,4.2,0.85978931
UA_EpiCos,US National,2 wk ahead,2018/2019,4,4.8,0.84702793
UA_EpiCos,US National,2 wk ahead,2018/2019,5,5,0.90619806
UA_EpiCos,US National,2 wk ahead,2018/2019,6,4.8,0.66427453
UA_EpiCos,US National,2 wk ahead,2018/2019,7,4.5,0.47981026
UA_EpiCos,US National,2 wk ahead,2018/2019,8,4.3,0.58376277
UA_EpiCos,US National,2 wk ahead,2018/2019,9,4.1,0.74379143
UA_EpiCos,US National,2 wk ahead,2018/2019,10,3.6,0.4676263
UA_EpiCos,US National,2 wk ahead,2018/2019,11,3,0.0671363
UA_EpiCos,US National,2 wk ahead,2018/2019,12,2.6,0.29786052
UA_EpiCos,US National,2 wk ahead,2018/2019,13,2.2,0.39559431
UA_EpiCos,US National,2 wk ahead,2018/2019,14,1.9,0.28861628
UA_EpiCos,US National,2 wk ahead,2018/2019,15,1.6,0.31287395
UA_EpiCos,US National,2 wk ahead,2018/2019,16,1.5,0.28668227
UA_EpiCos,US National,2 wk ahead,2018/2019,17,1.4,0.49732008
UA_EpiCos,US National,2 wk ahead,2018/2019,18,1.4,0.52287238
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,43,1.3,0.48362735
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,44,1.2,0.27749367
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,45,1.5,0.60083118
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,46,1.3,0.25044804
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,47,1.8,0.33852592
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,48,1.8,0.14771233
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,49,2.3,0.20122852
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,50,3.2,0.87290251
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,51,3.1,0.63473556
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,52,3.3,0.38656041
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,1,3.5,0.89344552
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,2,3.5,0.77855322
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,3,3.5,0.94801651
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,4,3.8,0.94883593
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,5,3.6,0.89040148
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,6,3.5,0.92512954
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,7,3.1,0.79277704
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,8,3,0.68824244
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,9,2.7,0.73441581
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,10,2.6,0.90446946
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,11,2.7,0.89598115
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,12,2.4,0.67293457
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,13,2.2,0.49096708
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,14,2,0.25913318
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,15,1.4,0.10827263
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,16,1.2,0.08540468
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,17,1.1,0.51912968
UA_EpiCos,HHS Region 1,2 wk ahead,2018/2019,18,1.1,0.67049048
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,43,2.5,0.06814475
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,44,2.7,0.22728709
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,45,3,0.5226792
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,46,2.7,0.02001924
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,47,3.2,0.25315038
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,48,3.6,0.863739
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,49,4.3,0.93040107
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,50,4.8,0.96040409
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,51,4.6,0.51170499
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,52,4,0.69039354
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,1,4.6,0.95013294
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,2,4.8,0.96151663
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,3,4.8,0.96150639
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,4,5,0.9161547
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,5,5.1,0.8673729
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,6,4.8,0.84746394
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,7,4.1,0.25478159
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,8,3.9,0.32872676
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,9,3.9,0.94205284
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,10,3.7,0.94304747
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,11,3.5,0.81917897
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,12,3.2,0.16396179
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,13,3,0.24405991
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,14,2.8,0.63890863
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,15,2.3,0.31648804
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,16,2.1,0.05203529
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,17,2.1,0.15210023
UA_EpiCos,HHS Region 2,2 wk ahead,2018/2019,18,2.3,0.88330125
UA_EpiCos,HHS Region 3,2 wk ahead,2018/2019,43,1.5,0.32323238
