model_name,location,target,season,calendar_week,valid.bin_start_incl,cdf
FluX_LSTM,US National,4 wk ahead,2012/2013,43,2.3,0.8452851
FluX_LSTM,US National,4 wk ahead,2012/2013,44,2.2,0.791940136
FluX_LSTM,US National,4 wk ahead,2012/2013,45,2.8,0.885901517
FluX_LSTM,US National,4 wk ahead,2012/2013,46,3.4,0.896875772
FluX_LSTM,US National,4 wk ahead,2012/2013,47,4.3,0.912402816
FluX_LSTM,US National,4 wk ahead,2012/2013,48,6.1,0.931000012
FluX_LSTM,US National,4 wk ahead,2012/2013,49,4.7,0.860686791
FluX_LSTM,US National,4 wk ahead,2012/2013,50,4.3,0.594910749
FluX_LSTM,US National,4 wk ahead,2012/2013,51,4.5,0.65948377
FluX_LSTM,US National,4 wk ahead,2012/2013,52,4.2,0.342844093
FluX_LSTM,US National,4 wk ahead,2012/2013,1,3.8,0.90383698
FluX_LSTM,US National,4 wk ahead,2012/2013,2,3.3,0.754593005
FluX_LSTM,US National,4 wk ahead,2012/2013,3,3,0.861279881
FluX_LSTM,US National,4 wk ahead,2012/2013,4,2.7,0.597555114
FluX_LSTM,US National,4 wk ahead,2012/2013,5,2.5,0.847356387
FluX_LSTM,US National,4 wk ahead,2012/2013,6,2.5,0.882779776
FluX_LSTM,US National,4 wk ahead,2012/2013,7,2.4,0.846332476
FluX_LSTM,US National,4 wk ahead,2012/2013,8,2.1,0.753052046
FluX_LSTM,US National,4 wk ahead,2012/2013,9,1.9,0.750832102
FluX_LSTM,US National,4 wk ahead,2012/2013,10,1.7,0.58730866
FluX_LSTM,US National,4 wk ahead,2012/2013,11,1.5,0.45016475
FluX_LSTM,US National,4 wk ahead,2012/2013,12,1.3,0.447265868
FluX_LSTM,US National,4 wk ahead,2012/2013,13,1.2,0.445246179
FluX_LSTM,US National,4 wk ahead,2012/2013,14,1.1,0.442521967
FluX_LSTM,US National,4 wk ahead,2012/2013,15,1.1,0.509443217
FluX_LSTM,US National,4 wk ahead,2012/2013,16,1.1,0.57311604
FluX_LSTM,US National,4 wk ahead,2012/2013,17,1,0.50457587
FluX_LSTM,US National,4 wk ahead,2012/2013,18,1.1,0.63115206
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,43,0.8,0.54674819
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,44,0.9,0.55853303
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,45,1.2,0.73133071
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,46,1.7,0.8361381
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,47,2.6,0.894123682
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,48,3.9,0.90879744
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,49,3.2,0.889654007
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,50,3.3,0.279985006
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,51,3,0.619401405
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,52,2.5,0.672750971
FluX_LSTM,HHS Region 1,4 wk ahead,2012/2013,1,2.2,0.8217134
