model_name,location,target,season,calendar_week,valid.bin_start_incl,cdf
CUBMA,US National,2 wk ahead,2010/2011,43,1.5,0.987930798697287
CUBMA,US National,2 wk ahead,2010/2011,44,1.6,0.718945940595041
CUBMA,US National,2 wk ahead,2010/2011,45,1.8,0.999783840000837
CUBMA,US National,2 wk ahead,2010/2011,46,1.7,0.999998541872104
CUBMA,US National,2 wk ahead,2010/2011,47,1.9,0.30686975
CUBMA,US National,2 wk ahead,2010/2011,48,2.4,0.245817585
CUBMA,US National,2 wk ahead,2010/2011,49,3.1,0.299057596
CUBMA,US National,2 wk ahead,2010/2011,50,3.1,0.61067842964
CUBMA,US National,2 wk ahead,2010/2011,51,2.5,0.550060676
CUBMA,US National,2 wk ahead,2010/2011,52,2.9,0.872650437288273
CUBMA,US National,2 wk ahead,2010/2011,1,3.4,0.999737146851669
CUBMA,US National,2 wk ahead,2010/2011,2,4.2,0.999999986137879
CUBMA,US National,2 wk ahead,2010/2011,3,4.5,0.999606543217059
CUBMA,US National,2 wk ahead,2010/2011,4,4.5,0.6017645341
CUBMA,US National,2 wk ahead,2010/2011,5,4.5,0.0678555318309398
CUBMA,US National,2 wk ahead,2010/2011,6,3.9,0.0188059149505985
CUBMA,US National,2 wk ahead,2010/2011,7,3.4,0.999391951097815
CUBMA,US National,2 wk ahead,2010/2011,8,3,0.269591678766604
CUBMA,US National,2 wk ahead,2010/2011,9,2.6,0.419137634172201
CUBMA,US National,2 wk ahead,2010/2011,10,2.1,0.000430198746692434
CUBMA,US National,2 wk ahead,2010/2011,11,1.9,0.656732966
CUBMA,US National,2 wk ahead,2010/2011,12,1.6,0.5448877188
CUBMA,US National,2 wk ahead,2010/2011,13,1.4,0.458715846
CUBMA,US National,2 wk ahead,2010/2011,14,1.3,0.985465074476157
CUBMA,US National,2 wk ahead,2010/2011,15,1.2,0.601888283
CUBMA,US National,2 wk ahead,2010/2011,16,1.2,0.814327795830727
CUBMA,US National,2 wk ahead,2010/2011,17,1.1,0.525995279979314
CUBMA,US National,2 wk ahead,2010/2011,18,1.1,0.740395491140678
CUBMA,HHS Region 1,2 wk ahead,2010/2011,43,0.6,0.3258720072
CUBMA,HHS Region 1,2 wk ahead,2010/2011,44,0.7,0.731113566899423
CUBMA,HHS Region 1,2 wk ahead,2010/2011,45,0.8,0.98802320909
CUBMA,HHS Region 1,2 wk ahead,2010/2011,46,0.7,0.517643055459179
CUBMA,HHS Region 1,2 wk ahead,2010/2011,47,0.8,0.568584017
CUBMA,HHS Region 1,2 wk ahead,2010/2011,48,0.8,0.672433155556
CUBMA,HHS Region 1,2 wk ahead,2010/2011,49,1,0.6144150007373
CUBMA,HHS Region 1,2 wk ahead,2010/2011,50,1.1,0.574100045516938
CUBMA,HHS Region 1,2 wk ahead,2010/2011,51,1,0.7946804497
CUBMA,HHS Region 1,2 wk ahead,2010/2011,52,1.2,0.9643444573
