year,calendar.week,season,model.week,location,target,valid.bin_start_incl,bin_end_notincl,CU_EAKFC_SEIRS,CU_EAKFC_SIRS,CU_EKF_SEIRS,CU_EKF_SIRS,CU_RHF_SEIRS,CU_RHF_SIRS,CUBMA,Delphi_BasisRegression,Delphi_EmpiricalFutures,Delphi_EmpiricalTrajectories,Delphi_ExtendedDeltaDensity,Delphi_MarkovianDeltaDensity,Delphi_Uniform,FluOutlook_Mech,FluOutlook_MechAug,FluX_ARLR,FluX_LSTM,LANL_DBMplus,Protea_Cheetah,Protea_Kudu,Protea_Springbok,ReichLab_kcde_backfill_none,ReichLab_kcde_backfill_post_hoc,ReichLab_kde,ReichLab_sarima_seasonal_difference_FALSE,ReichLab_sarima_seasonal_difference_TRUE,UA_EpiCos
2011,16,2010/2011,68,HHS Region 5,4 wk ahead,0.8,0.9,0.037321,0.284683,0.01468,0.045345,0.016,0.039341,0.08837577,0.1378396,0.0300208,0.0300208,0.1598796,0.08015718,0.007633588,0,0,0.03062953,0.07337064,0.09505515,0.1879999,0.1194708,0.188,0.18678,0.18582,0.06030994,0.1012,0.079,0.081272
2011,16,2010/2011,68,HHS Region 6,1 wk ahead,1.3,1.4,0.08,0.08,0.08,0.08,0.08,0.08,0.1288149,0.005432636,0.03093281,0.0264042,2.27293e-05,2.27293e-05,0.007633588,0,0,0.0450906,0.06726331,0.1374267,0.106,0.04167466,0.106,0.09106,0.08852,0.03040174,0.0603,0.0312,0.1526
2011,16,2010/2011,68,HHS Region 6,2 wk ahead,1.4,1.5,0.298684,0.260015,0.380015,0.386023,0.344042,0.209358,0.01563022,0.06177558,0.02188282,0.02188282,0.09973356,0.0886849,0.007633588,0,0,0.04021315,0.06995861,0.06095932,0.09799996,0.03510118,0.098,0.08532,0.0848,0.03099398,0.0489,0.0401,0.074135
2011,16,2010/2011,68,HHS Region 6,3 wk ahead,1.4,1.5,0.079328,0.162693,0.135343,0.239359,0.362697,0.251391,0.09439,0.06870393,0.02344739,0.02344739,0.0822366,0.08735807,0.007633588,0,0,0.03214222,0.07003232,0.07386939,0.08999993,0.02779443,0.09,0.08044,0.08284,0.02734182,0.0433,0.0409,0.044463
2011,16,2010/2011,68,HHS Region 6,4 wk ahead,1.2,1.3,0,0,0,0,0,0,0.1788278,0.06262203,0.02250857,0.02250857,0.08323698,0.0585031,0.007633588,0,0,0.02594257,0.07016073,0.08744152,0.05799997,0.02990284,0.058,0.04914,0.04586,0.04145691,0.0428,0.0438,0.096477
2011,16,2010/2011,68,HHS Region 7,1 wk ahead,0.6,0.7,0.12,0.12,0.12,0.12,0.12,0.12,0.1895738,0.0005194459,0.0331344,0.03158651,0.001454265,0.001454265,0.007633588,0,0,0.04640979,0.07515021,0.001043363,0.192,0.07011043,0.192,0.01738,0.018,0.09544961,0.1816,0.1827,0.1508
2011,16,2010/2011,68,HHS Region 7,2 wk ahead,0.5,0.6,0,0,0,0,0,0,0.05474444,0.07669359,0.03174594,0.03174594,0.001365603,0.001454364,0.007633588,0,0,0.03654735,0.07763993,0.1284889,0.2159999,0.1145015,0.216,0.0302,0.02988,0.1055177,0.1578,0.1667,0.15567
2011,16,2010/2011,68,HHS Region 7,3 wk ahead,0.6,0.7,0,0,0,0,0,0,0.0609372,0.05554574,0.02989629,0.02989629,0.05410858,0.001454265,0.007633588,0,0,0.03441046,0.07764024,0.178143,0.134,0.1143566,0.134,0.10402,0.10578,0.09140263,0.1264,0.122,0.15318
2011,16,2010/2011,68,HHS Region 7,4 wk ahead,0.5,0.6,0,0,0,0,0,0,0.1082273,0.05556297,0.0308887,0.0308887,0.02189693,0.001454364,0.007633588,0,0,0.02823282,0.08105112,0.2112458,0.1819998,0.05811034,0.182,0.07698,0.07904,0.1099595,0.1177,0.1283,0.16235
2011,16,2010/2011,68,HHS Region 8,1 wk ahead,0.6,0.7,0.21,0.21,0.21,0.21,0.21,0.21,0.2110571,0.0002228872,0.02817184,0.03257894,2.290292e-05,2.290292e-05,0.007633588,0,0,0.05551874,0.07764024,0.3519324,0.25,0.2253856,0.25,0.03172,0.03276,0.07156253,0.1445,0.1231,0.15311
2011,16,2010/2011,68,HHS Region 8,2 wk ahead,0.5,0.6,0,0,0,0,0,0,0.1295157,0.1430019,0.0318227,0.0318227,0.01239244,2.29188e-05,0.007633588,0,0,0.03619824,0.07763993,0.2003219,0.2099999,0.1234147,0.21,0.04858,0.04864,0.09505478,0.1376,0.1134,0.16018
2011,16,2010/2011,68,HHS Region 8,3 wk ahead,0.5,0.6,0,0,0,0,0,0,0.1423969,0.1353443,0.03130309,0.03130309,0.04958782,0.002542377,0.007633588,0,0,0.03193742,0.08105112,0.1308061,0.1059999,0.06126405,0.106,0.07598,0.07652,0.09071168,0.1188,0.1257,0.14917
2011,16,2010/2011,68,HHS Region 8,4 wk ahead,0.5,0.6,0,0,0,0,0,0,0.229399,0.1381739,0.03332958,0.03332958,0.07991128,0.1528933,0.007633588,0,0,0.02444764,0.08105112,0.09538618,0.08000014,0.200007,0.08,0.10354,0.10264,0.08330866,0.1054,0.1071,0.13493
2011,16,2010/2011,68,HHS Region 9,1 wk ahead,2.1,2.2,0.09,0.09,0.09,0.09,0.09,0.09,0.04399466,0.0002227201,0.00229338,0.02288043,2.283253e-05,2.283253e-05,0.007633588,0,0,0.04278328,0.06211706,0.09240693,0.09599999,0.04494024,0.096,0.01948,0.0195,0.02447932,0.0504,0.0363,0.05508
2011,16,2010/2011,68,HHS Region 9,2 wk ahead,1.9,2,0,0,0,0,0,0,0.04309283,0.03917453,0.01796744,0.01796744,2.279014e-05,2.293947e-05,0.007633588,0,0,0.02858304,0.06719449,0.05632494,0.05399997,0.01064233,0.054,0.026,0.027,0.03059915,0.0504,0.0552,0.074788
2011,16,2010/2011,68,HHS Region 9,3 wk ahead,1.9,2,0,0,0,0,0,0,0.03050281,0.03740888,0.02137933,0.02137933,2.282762e-05,2.264636e-05,0.007633588,0,0,0.03335827,0.06213135,0.04672515,0.06199994,0.007772056,0.062,0.01804,0.01932,0.02467673,0.0346,0.0457,0.058271
2011,16,2010/2011,68,HHS Region 9,4 wk ahead,1.8,1.9,0,0,0,0,0,0,0.06041247,0.0412461,0.02286809,0.02286809,2.289267e-05,2.281389e-05,0.007633588,0,0,0.02029454,0.06720488,0.04440795,0.06999995,0.03767691,0.07,0.00788,0.0082,0.02674958,0.0392,0.0482,0.054444
2011,16,2010/2011,68,HHS Region 10,1 wk ahead,0.9,1,0.04,0.04,0.04,0.04,0.04,0.04,0.3807878,0.9524009,0.03164068,0.02463501,0.977237,0.977237,0.007633588,0,0,0.03462166,0.06255755,0.004022609,0.098,0.05581545,0.098,0.05922,0.05776,0.05952028,0.0913,0.0413,0.15682
2011,16,2010/2011,68,HHS Region 10,2 wk ahead,0.9,1,0.406693,0.347368,0.176004,0.212026,0.210697,0.281351,0.2159557,0.08108211,0.02153579,0.02153579,0.1147418,0.06958113,0.007633588,0,0,0.02489531,0.06800602,0.117234,0.09999995,0.02966844,0.1,0.06078,0.061,0.06040865,0.0692,0.0483,0.13156
2011,16,2010/2011,68,HHS Region 10,3 wk ahead,0.8,0.9,0.018662,0.074026,0.00334,0.041347,0.030003,0.112698,0.1563864,0.1071098,0.02216491,0.02216491,0.08989069,0.06651013,0.007633588,0,0,0.01994181,0.06287152,0.09406207,0.1119999,0.04701491,0.112,0.07594,0.07784,0.06879874,0.0624,0.0594,0.11705
2011,16,2010/2011,68,HHS Region 10,4 wk ahead,0.8,0.9,0.047342,0.166683,0.013341,0.063354,0.040008,0.148033,0.2403874,0.074533,0.02554513,0.02554513,0.08404136,0.08047476,0.007633588,0,0,0.02114352,0.06287152,0.1331233,0.102,0.0666277,0.102,0.056,0.05812,0.07047675,0.0632,0.0621,0.097343
2011,17,2010/2011,69,US National,1 wk ahead,1.2,1.3,0.34,0.34,0.34,0.34,0.34,0.34,0.33329,0.9241654,0.03105605,0.02545683,0.9769975,0.9769975,0.007633588,0,0,0.07864096,0.06800683,0.1238545,0.192,0.07675292,0.192,0.3467,0.34136,0.07511598,0.212,0.1871,0.14904
2011,17,2010/2011,69,US National,2 wk ahead,1.1,1.2,0,0,0,0,0,0,0.2169898,0.1115244,0.02738597,0.02738597,0.2811139,0.03076781,0.007633588,0,0,0.02967978,0.07073136,0.07552453,0.1819998,0.101205,0.182,0.25222,0.25282,0.07916297,0.1488,0.1632,0.11682
2011,17,2010/2011,69,US National,3 wk ahead,1.1,1.2,0,0,0,0,0,0,0.4995835,0.123718,0.02885111,0.02885111,0.2159397,0.3257799,0.007633588,0,0,0.009818588,0.06854017,0.07287631,0.175999,0.07007958,0.176,0.27926,0.27424,0.07442503,0.1225,0.1363,0.10571
2011,17,2010/2011,69,US National,4 wk ahead,1.1,1.2,0,0,0,0,0,0,0.1949403,0.1131477,0.02808413,0.02808413,0.1890947,0.2840244,0.007633588,0,0,0.007460845,0.06411496,0.08048994,0.0704456,0.07507013,0.07,0.18922,0.19272,0.07689271,0.1088,0.1245,0.091309
2011,17,2010/2011,69,HHS Region 1,1 wk ahead,0.6,0.7,0.16,0.16,0.16,0.16,0.16,0.16,0.2349457,0.0002226234,0.029406,0.02973522,2.289225e-05,2.289225e-05,0.007633588,0,0,0.04420241,0.07764024,0.2754651,0.09400002,0.1655448,0.094,0.0292,0.03052,0.07047675,0.1633,0.1317,0.13563
2011,17,2010/2011,69,HHS Region 1,2 wk ahead,0.5,0.6,0,0,0,0,0,0,0.1168557,0.1680175,0.03076363,0.03076363,0.02785417,0.0002585041,0.007633588,0,0,0.03049168,0.07763993,0.2271351,0.07800017,0.1561416,0.078,0.0432,0.04432,0.08784918,0.1397,0.1253,0.1238
2011,17,2010/2011,69,HHS Region 1,3 wk ahead,0.5,0.6,0,0,0,0,0,0,0.1858371,0.200277,0.03056288,0.03056288,0.06504221,0.06503566,0.007633588,0,0,0.03101298,0.08105112,0.1274958,0.03799983,0.02000286,0.038,0.09318,0.09262,0.08705952,0.1219,0.1432,0.1108
2011,17,2010/2011,69,HHS Region 1,4 wk ahead,0.6,0.7,0.878373,0.852711,0.87268,0.656093,0.847392,0.830747,0.1706647,0.139381,0.03255861,0.03255861,0.1179018,0.1878996,0.007633588,0,0,0.02838447,0.07792906,0.02653247,0.02755165,0.08518147,0.022,0.19572,0.19098,0.04629355,0.0957,0.1109,0.092852
2011,17,2010/2011,69,HHS Region 2,1 wk ahead,1.6,1.7,0.02,0.02,0.02,0.02,0.02,0.02,0.04616078,0.0002239436,0.0256491,0.02412924,2.259875e-05,2.259875e-05,0.007633588,0,0,0.05063034,0.06989701,0.1857567,0.06199999,0.01759485,0.062,0.04684,0.04478,0.03652157,0.0639,0.0627,0.13194
2011,17,2010/2011,69,HHS Region 2,2 wk ahead,1.7,1.8,0.092686,0.080841,0.142018,0.115996,0.142017,0.099996,0.03699798,0.07448457,0.02493616,0.02493616,0.05668267,0.398318,0.007633588,0,0,0.02742185,0.06989729,0.04871131,0.06599988,0.008982631,0.066,0.02496,0.02518,0.03020432,0.0461,0.0506,0.08444
2011,17,2010/2011,69,HHS Region 2,3 wk ahead,1.4,1.5,0.376721,0.368354,0.281371,0.197372,0.284695,0.173376,0.0596497,0.08446686,0.02424297,0.02424297,0.04745117,0.08739733,0.007633588,0,0,0.02399101,0.0552305,0.09968953,0.1239988,0.0007172971,0.124,0.07144,0.07234,0.04066726,0.0517,0.0368,0.099906
2011,17,2010/2011,69,HHS Region 2,4 wk ahead,1.9,2,0.003321,0.00165,0.006001,0.006001,0.00534,0.006001,0.04447293,0.05484682,0.01761034,0.01761034,0.07033334,0.07373879,0.007633588,0,0,0.02400656,0.06988122,0.01759473,0.01027605,0.01314136,0.01,0.00754,0.00736,0.02250518,0.033,0.0372,0.019987
2011,17,2010/2011,69,HHS Region 3,1 wk ahead,1,1.1,0.13,0.13,0.13,0.13,0.13,0.13,0.1043177,0.00022418,0.02986408,0.02543041,2.280187e-05,2.280187e-05,0.007633588,0,0,0.04883233,0.06236454,0.1000206,0.09999998,0.04842225,0.1,0.08554,0.08778,0.0483664,0.0862,0.0747,0.10411
2011,17,2010/2011,69,HHS Region 3,2 wk ahead,0.9,1,0,0,0,0,0,0,0.08647816,0.07871701,0.02300846,0.02300846,0.03929648,0.01993469,0.007633588,0,0,0.04154107,0.05544745,0.05433878,0.03199999,0.02752939,0.032,0.10566,0.10642,0.05241338,0.0616,0.0767,0.065997
2011,17,2010/2011,69,HHS Region 3,3 wk ahead,1,1.1,0,0,0,0,0,0,0.3562612,0.07545181,0.02744645,0.02744645,0.07064487,0.06797752,0.007633588,0,0,0.03554313,0.06766641,0.1023378,0.0699998,0.0489233,0.07,0.11606,0.1165,0.06327115,0.0616,0.068,0.094688
2011,17,2010/2011,69,HHS Region 3,4 wk ahead,0.9,1,0,0,0,0,0,0,0.1785994,0.06255143,0.02522923,0.02522923,0.06314077,0.06614977,0.007633588,0,0,0.03357416,0.06255755,0.09340001,0.05780309,0.05575827,0.058,0.13538,0.1346,0.06317244,0.0503,0.0715,0.052344
2011,17,2010/2011,69,HHS Region 4,1 wk ahead,1,1.1,0.38,0.38,0.38,0.38,0.38,0.38,0.251367,0.0002306055,0.03154305,0.02803096,2.279778e-05,2.279778e-05,0.007633588,0,0,0.05899258,0.07128607,0.2804305,0.2319999,0.04632141,0.232,0.23442,0.22994,0.05922416,0.1325,0.1237,0.13518
2011,17,2010/2011,69,HHS Region 4,2 wk ahead,0.9,1,0,0,0,0,0,0,0.3035633,0.08655493,0.02836319,0.02836319,0.3059672,0.4142944,0.007633588,0,0,0.04903952,0.07212884,0.1754948,0.1699998,0.08483875,0.17,0.12732,0.12946,0.06889744,0.0934,0.1441,0.094257
2011,17,2010/2011,69,HHS Region 4,3 wk ahead,0.9,1,0,0,0,0,0,0,0.2840533,0.0964175,0.03038836,0.03038836,0.2012477,0.1608873,0.007633588,0,0,0.04138799,0.07054443,0.1139237,0.147999,0.04827082,0.148,0.18298,0.18322,0.06672589,0.0932,0.1177,0.089294
2011,17,2010/2011,69,HHS Region 4,4 wk ahead,0.9,1,0,0,0,0,0,0,0.2761741,0.08331117,0.0305768,0.0305768,0.1602791,0.1422028,0.007633588,0,0,0.03464599,0.07054443,0.1016757,0.09498962,0.105262,0.094,0.16722,0.16898,0.05892804,0.0902,0.1062,0.076116
2011,17,2010/2011,69,HHS Region 5,1 wk ahead,0.8,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.09450452,0.0005256613,0.03060967,0.02897419,0.001454081,0.001454081,0.007633588,0,0,0.06646477,0.07337064,0.1218684,0.2999999,0.1361401,0.3,0.00876,0.00864,0.07551081,0.1941,0.1793,0.13831
2011,17,2010/2011,69,HHS Region 5,2 wk ahead,0.8,0.9,0.01202,0.027476,0.00532,0.01132,0.00868,0.037341,0.08955722,0.04712992,0.02931907,0.02931907,0.001454081,0.001454081,0.007633588,0,0,0.04721447,0.07337064,0.1066411,0.2319998,0.1322576,0.232,0.16432,0.16388,0.0683052,0.1458,0.121,0.10498
2011,17,2010/2011,69,HHS Region 5,3 wk ahead,0.8,0.9,0.02934,0.090007,0.012,0.018661,0.014681,0.063323,0.147671,0.06846515,0.0300208,0.0300208,0.001365336,0.001454081,0.007633588,0,0,0.04436981,0.07337064,0.08810357,0.1599996,0.1208579,0.16,0.19482,0.19536,0.06139572,0.112,0.1119,0.083181
2011,17,2010/2011,69,HHS Region 5,4 wk ahead,0.6,0.7,0,0,0,0,0,0,0.1647648,0.1267722,0.02968719,0.02968719,0.0007864439,0.001454265,0.007633588,0,0,0.03274914,0.0705436,0.1284889,0.2893146,0.1161297,0.306,0.05912,0.06004,0.1154871,0.1266,0.1358,0.12972
2011,17,2010/2011,69,HHS Region 6,1 wk ahead,1.4,1.5,0.24,0.24,0.24,0.24,0.24,0.24,0.1244136,0.0002228655,0.03011124,0.02188282,2.271561e-05,2.271561e-05,0.007633588,0,0,0.04807547,0.07003232,0.0003813078,0.124,0.03279819,0.124,0.10682,0.10914,0.02892113,0.0602,0.0665,0.081544
2011,17,2010/2011,69,HHS Region 6,2 wk ahead,1.4,1.5,0.115322,0.107483,0.167337,0.337347,0.308051,0.257372,0.1266263,0.06194157,0.02344739,0.02344739,0.072303,0.1381378,0.007633588,0,0,0.03714278,0.07003232,0.07122117,0.1439998,0.02498633,0.144,0.08788,0.08562,0.03050044,0.0558,0.0527,0.064223
2011,17,2010/2011,69,HHS Region 6,3 wk ahead,1.2,1.3,0,0,0,0,0,0,0.3349679,0.07858922,0.02250857,0.02250857,0.09701299,0.0817053,0.007633588,0,0,0.03327105,0.06733391,0.08446227,0.1099992,0.0278321,0.11,0.05504,0.05552,0.04096338,0.0468,0.0568,0.10353
2011,17,2010/2011,69,HHS Region 6,4 wk ahead,1.1,1.2,0,0,0,0,0,0,0.2173217,0.0718164,0.02568913,0.02568913,0.08818627,0.08114129,0.007633588,0,0,0.02413863,0.06225015,0.0788348,0.09322539,0.04366764,0.098,0.0442,0.04908,0.04204916,0.0543,0.0506,0.10962
2011,17,2010/2011,69,HHS Region 7,1 wk ahead,0.5,0.6,0.12,0.12,0.12,0.12,0.12,0.12,0.06203755,0.0002270453,0.03376108,0.03174594,2.285782e-05,2.285782e-05,0.007633588,0,0,0.04079009,0.07763993,0.2807615,0.196,0.1152695,0.196,0.00904,0.01,0.1035436,0.1373,0.1869,0.11395
2011,17,2010/2011,69,HHS Region 7,2 wk ahead,0.6,0.7,0,0,0,0,0,0,0.07782878,0.0681521,0.03018523,0.03018523,0.1245323,0.0949278,0.007633588,0,0,0.03434692,0.07792906,0.1993288,0.1879998,0.1145379,0.188,0.08906,0.09058,0.09081038,0.1311,0.1183,0.1441
2011,17,2010/2011,69,HHS Region 7,3 wk ahead,0.5,0.6,0,0,0,0,0,0,0.08590617,0.09644368,0.03085221,0.03085221,0.1569065,0.08982726,0.007633588,0,0,0.0252305,0.08105112,0.213563,0.2339983,0.05978568,0.234,0.0825,0.08212,0.1169677,0.1185,0.1367,0.14267
2011,17,2010/2011,69,HHS Region 7,4 wk ahead,0.5,0.6,0,0,0,0,0,0,0.08694947,0.093389,0.0305437,0.0305437,0.1303191,0.08623991,0.007633588,0,0,0.02574602,0.08234463,0.2033011,0.1991528,0.1280832,0.206,0.09628,0.10028,0.1096634,0.0969,0.1163,0.1357
2011,17,2010/2011,69,HHS Region 8,1 wk ahead,0.5,0.6,0.37,0.37,0.37,0.37,0.37,0.37,0.2353405,0.9588452,0.03327355,0.0318227,0.9869221,0.9869221,0.007633588,0,0,0.05272002,0.07763993,0.1546401,0.186,0.123994,0.186,0.0339,0.03636,0.09554832,0.1583,0.1418,0.15092
2011,17,2010/2011,69,HHS Region 8,2 wk ahead,0.5,0.6,0,0,0,0,0,0,0.2096844,0.1007138,0.03130309,0.03130309,0.2613421,0.4847103,0.007633588,0,0,0.04206668,0.08105112,0.1473575,0.1019999,0.06171793,0.102,0.05472,0.05468,0.08715823,0.1255,0.1342,0.1407
2011,17,2010/2011,69,HHS Region 8,3 wk ahead,0.5,0.6,0,0,0,0,0,0,0.0888412,0.1196727,0.03332958,0.03332958,0.1824276,0.1138861,0.007633588,0,0,0.03221985,0.08105112,0.1000206,0.07000126,0.1993076,0.07,0.07942,0.0793,0.08192676,0.1199,0.1237,0.1281
2011,17,2010/2011,69,HHS Region 8,4 wk ahead,0.4,0.5,0,0,0,0,0,0,0.1050773,0.1682288,0.03339801,0.03339801,0.1574313,0.1049392,0.007633588,0,0,0.02620479,0.0810508,0.08313816,0.1396855,0.05338586,0.148,0.10458,0.10336,0.1071957,0.1235,0.1176,0.12908
2011,17,2010/2011,69,HHS Region 9,1 wk ahead,1.9,2,0.07,0.07,0.07,0.07,0.07,0.07,0.05112518,0.0002217341,0.03062347,0.01796744,2.306658e-05,2.306658e-05,0.007633588,0,0,0.03601323,0.06987847,0.09671029,0.09399998,0.01106465,0.094,0.01942,0.02094,0.02694699,0.0524,0.0612,0.027823
2011,17,2010/2011,69,HHS Region 9,2 wk ahead,1.9,2,0,0,0,0,0,0,0.03616599,0.0559944,0.02137933,0.02137933,0.08418967,0.0007239397,0.007633588,0,0,0.03492738,0.06987847,0.05632494,0.0999998,0.0080813,0.1,0.01826,0.0175,0.02378837,0.0419,0.0522,0.01831
2011,17,2010/2011,69,HHS Region 9,3 wk ahead,1.8,1.9,0,0,0,0,0,0,0.05593952,0.06419982,0.02286809,0.02286809,0.07984975,0.00167341,0.007633588,0,0,0.03030601,0.06988094,0.04473898,0.05399983,0.03688227,0.054,0.01394,0.01344,0.02467673,0.0361,0.0475,0.011886
2011,17,2010/2011,69,HHS Region 9,4 wk ahead,1.8,1.9,0,0,0,0,0,0,0.04046642,0.06908086,0.02329192,0.02329192,0.08403244,0.005381451,0.007633588,0,0,0.02991199,0.06988649,0.03348405,0.05468343,0.04102181,0.056,0.00486,0.0054,0.02625605,0.0398,0.0451,0.0089642
2011,17,2010/2011,69,HHS Region 10,1 wk ahead,0.9,1,0.07,0.07,0.07,0.07,0.07,0.07,0.08506816,0.0002254678,0.02898151,0.02153579,2.283074e-05,2.283074e-05,0.007633588,0,0,0.03672879,0.06800602,5.02804e-05,0.09999998,0.02969284,0.1,0.06168,0.06534,0.06198796,0.1022,0.0906,0.12207
2011,17,2010/2011,69,HHS Region 10,2 wk ahead,0.8,0.9,0.036636,0.192675,0.032663,0.051341,0.019322,0.17201,0.07299291,0.0777748,0.02216491,0.02216491,0.05804237,0.003283285,0.007633588,0,0,0.02822589,0.06287152,0.06857295,0.1179998,0.04719034,0.118,0.0671,0.06584,0.07037805,0.0806,0.0846,0.10529
2011,17,2010/2011,69,HHS Region 10,3 wk ahead,0.8,0.9,0.080003,0.29603,0.072666,0.10333,0.036662,0.20336,0.145858,0.1032543,0.02554513,0.02554513,0.0647146,0.07023063,0.007633588,0,0,0.02522147,0.06287152,0.1437162,0.1059996,0.06702246,0.106,0.08686,0.08508,0.07057546,0.0739,0.0746,0.083522
2011,17,2010/2011,69,HHS Region 10,4 wk ahead,0.5,0.6,0,0,0,0,0,0,0.07635798,0.06021688,0.02358276,0.02358276,0.04139877,0.05197824,0.007633588,0,0,0.01934468,0.03935045,0.06890398,0.1096656,0.04391815,0.116,0.08444,0.08434,0.09199487,0.0737,0.079,0.090396
2011,18,2010/2011,70,US National,1 wk ahead,1.1,1.2,0.38,0.38,0.38,0.38,0.38,0.38,0.1283839,0.0002210936,0.03021078,0.02738597,2.278973e-05,2.278973e-05,0.007633588,0,0,0.07091436,0.07073136,0.08280713,0.246,0.102705,0.246,0.2335,0.2343,0.08656599,0.2077,0.1555,0.14827
2011,18,2010/2011,70,US National,2 wk ahead,1.1,1.2,0,0,0,0,0,0,0.34295,0.1165749,0.02885111,0.02885111,0.0001631251,2.287709e-05,0.007633588,0,0,0.0434441,0.06854017,0.07386939,0.1299999,0.07078662,0.13,0.22588,0.22492,0.07422762,0.1405,0.1507,0.13149
2011,18,2010/2011,70,US National,3 wk ahead,1.1,1.2,0,0,0,0,0,0,0.3054633,0.1158352,0.02808413,0.02808413,0.004911103,0.01454651,0.007633588,0,0,0.02436823,0.06854017,0.08280713,0.06600011,0.07685511,0.066,0.173,0.17026,0.07146382,0.1174,0.1369,0.10955
2011,18,2010/2011,70,US National,4 wk ahead,1.2,1.3,0,0,0,0,0,0,0.1135214,0.1063733,0.02788419,0.02788419,0.002262173,0.0175116,0.007633588,0,0,0.01654733,0.05700416,0.0751935,0.02688839,0.05686848,0.024,0.09482,0.09328,0.05636166,0.0828,0.0997,0.084264
2011,18,2010/2011,70,HHS Region 1,1 wk ahead,0.5,0.6,0.32,0.32,0.32,0.32,0.32,0.32,0.1101702,0.0002206962,0.0342731,0.03076363,2.284476e-05,2.284476e-05,0.007633588,0,0,0.04453027,0.07763993,0.4135035,0.236,0.157011,0.236,0.03008,0.02988,0.09298194,0.1996,0.1802,0.15374
2011,18,2010/2011,70,HHS Region 1,2 wk ahead,0.5,0.6,0,0,0,0,0,0,0.276632,0.1686054,0.03056288,0.03056288,0.03163229,0.1109917,0.007633588,0,0,0.03551498,0.08105112,0.1384197,0.09199985,0.02255778,0.092,0.08398,0.0823,0.08350607,0.1446,0.1597,0.13959
2011,18,2010/2011,70,HHS Region 1,3 wk ahead,0.6,0.7,0.933378,0.927358,0.914037,0.745356,0.876731,0.804017,0.1563318,0.1212146,0.03255861,0.03255861,0.02599431,0.04178282,0.007633588,0,0,0.03054214,0.07792906,0.03381508,0.03000033,0.06421421,0.03,0.17714,0.17618,0.05093278,0.1081,0.1266,0.094573
2011,18,2010/2011,70,HHS Region 1,4 wk ahead,0.6,0.7,0.956718,0.951359,0.946717,0.813386,0.918718,0.854764,0.2585581,0.1376604,0.03228449,0.03228449,0.03464007,0.07804648,0.007633588,0,0,0.02993689,0.07792906,0.0305048,0.04830265,0.009926301,0.052,0.13864,0.13806,0.05073537,0.0919,0.1068,0.07985
2011,18,2010/2011,70,HHS Region 2,1 wk ahead,1.7,1.8,0.06,0.06,0.06,0.06,0.06,0.06,0.03936838,0.881805,0.03128383,0.02451938,0.9970514,0.9970514,0.007633588,0,0,0.04740582,0.06718863,0.1284889,0.102,0.008999636,0.102,0.0123,0.01268,0.0299082,0.0626,0.0534,0.14329
2011,18,2010/2011,70,HHS Region 2,2 wk ahead,1.4,1.5,0.172509,0.212045,0.296012,0.286009,0.332028,0.234723,0.0002953606,0.06965811,0.0240656,0.0240656,0.09326322,0.1013333,0.007633588,0,0,0.03330926,0.03887611,0.1208753,0.1019998,0.0007297943,0.102,0.0655,0.06364,0.03760734,0.0533,0.0325,0.089551
2011,18,2010/2011,70,HHS Region 2,3 wk ahead,1.9,2,0.006676,0.005981,0.004,0.00266,0.006,0.008001,0.06078603,0.05452077,0.01759651,0.01759651,0.05885755,0.0406963,0.007633588,0,0,0.02900506,0.04593371,0.02024295,0.02799985,0.01294195,0.028,0.00462,0.00412,0.02309742,0.0373,0.0308,0.061556
2011,18,2010/2011,70,HHS Region 2,4 wk ahead,1.8,1.9,0.005,0.00532,0.006661,0.005341,0.00198,0.010663,1.221859e-08,0.05796291,0.01723527,0.0169765,0.04560643,0.03632055,0.007633588,0.6668928,0.690354,0.02569244,0.03014487,0.03944254,0.07770506,0.0123674,0.084,0.00714,0.00668,0.02625605,0.0364,0.0391,0.071432
2011,18,2010/2011,70,HHS Region 3,1 wk ahead,0.9,1,0.22,0.22,0.22,0.22,0.22,0.22,0.2552408,0.0002209015,0.03135666,0.02300846,2.281701e-05,2.281701e-05,0.007633588,0,0,0.05012808,0.06255755,0.09373104,0.06799999,0.02805528,0.068,0.15296,0.1498,0.05024183,0.1009,0.1066,0.14277
2011,18,2010/2011,70,HHS Region 3,2 wk ahead,1,1.1,0,0,0,0,0,0,0.2087847,0.1411302,0.02744645,0.02744645,0.01441687,0.05631975,0.007633588,0,0,0.0445664,0.06766641,0.1440472,0.1239998,0.05120163,0.124,0.12626,0.12248,0.06415951,0.0804,0.0792,0.14846
2011,18,2010/2011,70,HHS Region 3,3 wk ahead,0.9,1,0,0,0,0,0,0,0.4144078,0.1033248,0.02522923,0.02522923,0.06795761,0.08979099,0.007633588,0,0,0.03958868,0.06800602,0.105648,0.1079995,0.0580487,0.108,0.17012,0.16896,0.06800908,0.0675,0.0798,0.12953
2011,18,2010/2011,70,HHS Region 3,4 wk ahead,0.9,1,0,0,0,0,0,0,0.1884525,0.08087538,0.02736797,0.02736797,0.0782701,0.07730859,0.007633588,0,0,0.03412706,0.06800602,0.08148302,0.1282021,0.06802368,0.134,0.19628,0.18994,0.07778107,0.0649,0.0715,0.11745
