year,calendar.week,season,model.week,location,target,valid.bin_start_incl,bin_end_notincl,CU_EAKFC_SEIRS,CU_EAKFC_SIRS,CU_EKF_SEIRS,CU_EKF_SIRS,CU_RHF_SEIRS,CU_RHF_SIRS,CUBMA,Delphi_BasisRegression,Delphi_EmpiricalFutures,Delphi_EmpiricalTrajectories,Delphi_ExtendedDeltaDensity,Delphi_MarkovianDeltaDensity,Delphi_Uniform,FluOutlook_Mech,FluOutlook_MechAug,FluX_ARLR,FluX_LSTM,LANL_DBMplus,Protea_Cheetah,Protea_Kudu,Protea_Springbok,ReichLab_kcde_backfill_none,ReichLab_kcde_backfill_post_hoc,ReichLab_kde,ReichLab_sarima_seasonal_difference_FALSE,ReichLab_sarima_seasonal_difference_TRUE,UA_EpiCos
2010,43,2010/2011,43,US National,1 wk ahead,1.4,1.5,0.79,0.79,0.79,0.79,0.79,0.79,0.818512202139838,0.9742164796,0.39559486,0.23310772,0.997353936759,0.997353936759,0.11450382,0.99597845,0.99597845,0.667418414,0.448846562,0.0116781106,0.360000087053577,0.4623628555,0.36,0.65514,0.66298,0.43658078076,0.752,0.777,0.72236422
2010,43,2010/2011,43,US National,2 wk ahead,1.5,1.6,0.524765,0.338153,0.512743,0.332787,0.268095,0.100717,0.987930798697287,0.2397822183,0.26234513,0.26234513,0.80959997286,0.97210158221,0.122137408,0.998314197,0.998314197,0.607427354,0.45016475,0.3821480626,0.338000930986058,0.5499569766,0.338,0.62802,0.63162,0.44773468202,0.8205,0.8595,0.74571282
2010,43,2010/2011,43,US National,3 wk ahead,1.6,1.7,0.566822,0.409493,0.536853,0.426171,0.262765,0.164095,0.999956688927884,0.1831152755,0.29726691,0.29726691,0.65074525298,0.95687764837,0.129770996,0.9996858274,0.9996858274,0.59261536,0.382531177,0.3944463654,0.308002538716034,0.613984598,0.308,0.53108,0.54024,0.45217649642,0.8491,0.9042,0.7264095
2010,43,2010/2011,43,US National,4 wk ahead,1.8,1.9,0.606914,0.469573,0.575576,0.486956,0.298829,0.45634,0.997438719154639,0.2979190508,0.305288233,0.305288233,0.61407718353,0.83372372785,0.145038172,0.99883066,0.99883066,0.66391261,0.453458708,0.421360135,0.376001298553234,0.5558184864,0.376,0.52882,0.53822,0.50676141856,0.8809,0.9266,0.74433009
2010,43,2010/2011,43,HHS Region 1,1 wk ahead,0.6,0.7,0.83,0.83,0.83,0.83,0.83,0.83,0.472449701907,0.0015504165,0.18998678,0.11335169,0.000141087259,0.000141087259,0.053435116,0.9999575,0.9999517,0.33552155,0.34124761,0.0003519628,0.477999989908191,0.4644352122,0.478,0.01346,0.0114,0.42522948694,0.3413,0.0554,0.24659394
2010,43,2010/2011,43,HHS Region 1,2 wk ahead,0.6,0.7,0.418051,0.31409,0.374026,0.270703,0.485419,0.560798,0.3258720072,0.0930496462,0.120935,0.11851915,0.01533156269,0.00450233985,0.053435116,0.9999575,0.9999517,0.31097896,0.34124761,0.1155495086,0.369999924393835,0.3804835833,0.37,0.01154,0.011,0.38209455994,0.3976,0.0962,0.18162786
2010,43,2010/2011,43,HHS Region 1,3 wk ahead,0.7,0.8,0.61286,0.516186,0.55883,0.452808,0.552202,0.622243,0.490916258,0.051201278,0.15917649,0.15917649,0.1040437927,0.21622932189,0.061068704,0.9999575,0.9999517,0.32801383,0.35342924,0.2311283508,0.400001398814662,0.5749543112,0.4,0.02702,0.02686,0.42256441794,0.5233,0.2291,0.18953149
2010,43,2010/2011,43,HHS Region 1,4 wk ahead,0.8,0.9,0.638197,0.550953,0.598171,0.487545,0.544941,0.631663,0.47359321,0.1143107591,0.19715122,0.19715122,0.197280226,0.2270640546,0.068702292,0.9999567,0.9999538,0.3249397,0.36200401,0.2103239066,0.509999757407088,0.4910809943,0.51,0.04984,0.04902,0.46254071194,0.6302,0.4193,0.19399512
2010,43,2010/2011,43,HHS Region 2,1 wk ahead,1.2,1.3,0.53,0.53,0.53,0.53,0.53,0.53,0.402366478077942,0.9737705784,0.35024271,0.19245133,0.997308324935,0.997308324935,0.099236644,0.9999511,0.9999511,0.49205144,0.512900117,0.0006536452,0.260000149980142,0.4804918441,0.26,0.35634,0.3519,0.29355443574,0.4395,0.2714,0.34455917
2010,43,2010/2011,43,HHS Region 2,2 wk ahead,1.4,1.5,0.072008,0.316691,0.10069,0.410789,0.229343,0.328164,0.248130803849464,0.3198836104,0.23809336,0.23453907,0.73150502809,0.96023928633,0.11450382,0.9999511,0.9999511,0.5157369,0.582865609,0.1093312098,0.572000010625592,0.57126171796,0.572,0.41538,0.4168,0.33826867348,0.5501,0.463,0.41172086
2010,43,2010/2011,43,HHS Region 2,3 wk ahead,1.4,1.5,0.038683,0.293422,0.07065,0.369543,0.178707,0.315551,0.0739795390232654,0.0716653438,0.26343236,0.26343236,0.483642448,0.63149353449,0.11450382,0.9999511,0.9999511,0.46769565,0.517298188,0.119924068,0.226001775484138,0.4344680235,0.226,0.31266,0.30784,0.31813246464,0.5434,0.5364,0.26524699
2010,43,2010/2011,43,HHS Region 2,4 wk ahead,1.7,1.8,0.101965,0.385541,0.14408,0.455536,0.252106,0.396963,0.0514661858023878,0.2036186977,0.312819234,0.312819234,0.556442751,0.61148531937,0.137404584,0.9999511,0.9999511,0.57077073,0.648255652,0.2137556772,0.296000794546733,0.3823681491,0.296,0.38288,0.38236,0.40045405548,0.6377,0.5946,0.32608587
2010,43,2010/2011,43,HHS Region 3,1 wk ahead,1.2,1.3,0.58,0.58,0.58,0.58,0.58,0.58,0.541015527118213,0.9737748156,0.36476126,0.16465864,0.997308087208,0.997308087208,0.099236644,0.9999478,0.9999477,0.50359277,0.25087286,0.2893095806,0.39599976201832,0.17490130937,0.396,0.29038,0.29442,0.23640311658,0.644,0.3414,0.59419422
2010,43,2010/2011,43,HHS Region 3,2 wk ahead,1.3,1.4,0,0,0.002,0.00066,0.096714,0.030018,0.84860584423655,0.0636327229,0.175080023,0.175080023,0.577322471,0.541206868,0.106870232,0.9999478,0.9999477,0.43893792,0.252101166,0.5697400726,0.4359989769091,0.1515496442,0.436,0.34724,0.34878,0.25170270852,0.6173,0.4013,0.65257058
2010,43,2010/2011,43,HHS Region 3,3 wk ahead,1.3,1.4,0,0,0.002001,0.010003,0.105377,0.039343,0.290720394049304,0.0177675005,0.166724689,0.166724689,0.380735246,0.29386449116,0.106870232,0.9999478,0.9999477,0.33431195,0.151813898,0.6104564166,0.4139980976753,0.10801958574,0.414,0.26556,0.27356,0.22584147162,0.5471,0.4518,0.59110548
2010,43,2010/2011,43,HHS Region 3,4 wk ahead,1.5,1.6,0.422168,0.318846,0.421488,0.370216,0.383514,0.364232,0.380383072000788,0.0747858491,0.173554149,0.173554149,0.394876986,0.40289084601,0.122137408,0.9999472,0.9999497,0.44939327,0.153857446,0.6132052084,0.589997047502094,0.142251925261,0.59,0.31008,0.31714,0.29937815122,0.6121,0.5343,0.66546519
2010,43,2010/2011,43,HHS Region 4,1 wk ahead,1.4,1.5,0.66,0.66,0.66,0.66,0.66,0.66,0.978893054157973,0.9742107649,0.454253,0.30621988,0.997353004027,0.997353004027,0.11450382,0.999957,0.9999449,0.58265047,0.517298188,0.493654034,0.620000205385228,0.7854412203,0.62,0.62812,0.62802,0.66587701388,0.73,0.7647,0.56899824
2010,43,2010/2011,43,HHS Region 4,2 wk ahead,1.6,1.7,0.460163,0.759649,0.336828,0.652247,0.228787,0.308859,0.583910893,0.8019936159,0.35012579,0.35012579,0.990934797,0.99739811098,0.129770996,0.9999567,0.9999449,0.64775873,0.646884258,0.673833529,0.668000943781607,0.88226903,0.668,0.67282,0.67406,0.70693909324,0.8247,0.7947,0.59604328
2010,43,2010/2011,43,HHS Region 4,3 wk ahead,1.8,1.9,0.404159,0.784998,0.249376,0.665607,0.199486,0.360916,0.6772242287,0.7433801621,0.40010898,0.40010898,0.9763160644,0.9974442493,0.145038172,0.9999567,0.9999449,0.65502562,0.703544882,0.7431187674,0.654001982197965,0.9111430055,0.654,0.7329,0.73158,0.72549598728,0.8695,0.8384,0.57637838
2010,43,2010/2011,43,HHS Region 4,4 wk ahead,2.2,2.3,0.423467,0.815756,0.237465,0.704424,0.300246,0.525612,0.468191454,0.8831717069,0.47573183,0.47573183,0.97123908287,0.99753750618,0.175572524,0.999956,0.9999467,0.82707084,0.8217134,0.8217734186,0.72800121572375,0.874361723,0.728,0.831,0.8319,0.80268480844,0.9334,0.8856,0.61479888
2010,43,2010/2011,43,HHS Region 5,1 wk ahead,1,1.1,0.86,0.86,0.86,0.86,0.86,0.86,0.840961660016759,0.9733299165,0.31578837,0.17768481,0.997262404679,0.997262404679,0.083969468,0.9999501,0.9999487,0.57012439,0.438711857,0.0005530844,0.619999696438687,0.2193026836,0.62,0.04284,0.04416,0.39729543384,0.7124,0.582,0.48828643
2010,43,2010/2011,43,HHS Region 5,2 wk ahead,0.9,1,0.125385,0.112679,0.173349,0.130695,0.176075,0.360797,0.1388223523798,0.0684262011,0.17466804,0.17466804,0.3388252087,0.14945285333,0.07633588,0.9999499,0.9999475,0.38627675,0.304477687,0.1471479496,0.201999837119565,0.04359378037,0.202,0.06124,0.05978,0.29878590488,0.5586,0.4492,0.25802472
2010,43,2010/2011,43,HHS Region 5,3 wk ahead,0.9,1,0.120708,0.161408,0.15204,0.156758,0.150091,0.355451,0.132426025840237,0.0230870658,0.18329138,0.18329138,0.1606978666,0.04569852074,0.07633588,0.9999499,0.9999475,0.3692116,0.245263269,0.1253001376,0.106000559037621,0.05871150844,0.106,0.04128,0.03994,0.26650872988,0.5636,0.5699,0.21013415
2010,43,2010/2011,43,HHS Region 5,4 wk ahead,1,1.1,0.286781,0.306173,0.29411,0.263451,0.190118,0.441636,0.0274447088320342,0.0870549464,0.18922013,0.18922013,0.187413637,0.13099940044,0.083969468,0.9999492,0.9999494,0.41376537,0.247649768,0.138591513,0.120000558561706,0.05946569251,0.12,0.01264,0.01438,0.30342513624,0.6416,0.6172,0.2159034
2010,43,2010/2011,43,HHS Region 6,1 wk ahead,2.2,2.3,0.72,0.72,0.72,0.72,0.72,0.72,0.64894712957,0.9439796661,0.58044418,0.255233729,0.842958157,0.842958157,0.175572524,0.175572524,0.175572524,0.717632878,0.388616032,0.9038683022,0.60599998724022,0.67072169,0.606,0.83634,0.8344,0.72816107794,0.7565,0.7449,0.81029736
2010,43,2010/2011,43,HHS Region 6,2 wk ahead,2.4,2.5,0.013947,0.339415,0.020605,0.426715,0.02729,0.073301,0.716088698834,0.528330969,0.263531431,0.261222275,0.99497520489,0.99051521068,0.1908397,0.1908397,0.1908397,0.667481949,0.209097255,0.6646359334,0.580000199662275,0.6414081592,0.58,0.74716,0.73964,0.71789557794,0.755,0.7322,0.80071416
2010,43,2010/2011,43,HHS Region 6,3 wk ahead,2.4,2.5,0.013304,0.314715,0.013301,0.371449,0.021907,0.069314,0.66111796263,0.3249388558,0.264002286,0.261962738,0.978834147,0.99746605661,0.1908397,0.1908397,0.1908397,0.6555888,0.037081485,0.7106487542,0.360002139903999,0.62367932041,0.36,0.62996,0.62266,0.66331063394,0.6968,0.6073,0.66787644
2010,43,2010/2011,43,HHS Region 6,4 wk ahead,2.6,2.7,0.012605,0.322762,0.014586,0.358812,0.023942,0.087277,0.6623250573,0.439850285,0.283240751,0.281526837,0.94008519,0.99724357013,0.206106876,0.206106876,0.206106876,0.488886673,0.03406317,0.7663619176,0.34600204240343,0.595993154,0.346,0.58372,0.57964,0.63409338244,0.72,0.621,0.64089938
2010,43,2010/2011,43,HHS Region 7,1 wk ahead,0.7,0.8,0.4,0.4,0.4,0.4,0.4,0.4,4.975216e-102,0.0017696851,0.18257296,0.13828822,0.000164998479,0.000164998479,0.061068704,0,0,0.21502343,0.077092372,0.0004022432,0.06400031755874,0.32622822,0.064,0.0309,0.031,0.40311913894,0.0877,0.1881,0.0178612
2010,43,2010/2011,43,HHS Region 7,2 wk ahead,1.2,1.3,0.97466,0.936679,0.982,0.917416,0.99934,0.97534,8.486261e-11,0.459768717,0.25846624,0.25846624,0.37110494211,0.80553543438,0.099236644,0.997896649,0.999077238,0.31156074,0.083149705,0.343598057,0.50000072990605,0.69577632,0.5,0.25428,0.25458,0.64613563694,0.5717,0.5697,0.30193473
2010,43,2010/2011,43,HHS Region 7,3 wk ahead,1.1,1.2,0.835343,0.768708,0.847352,0.743433,0.94934,0.842708,6.213274e-42,0.2496215682,0.27165909,0.27165909,0.2357564928,0.33388516348,0.091603056,0.99729539,0.998284402,0.3818841,0.025132206,0.2518531752,0.35000158769753,0.548501961,0.35,0.12176,0.12022,0.58158129694,0.5501,0.5212,0.17697047
2010,43,2010/2011,43,HHS Region 7,4 wk ahead,1,1.1,0.582026,0.542767,0.517372,0.460813,0.664653,0.623462,2.437381e-195,0.233600958,0.24245881,0.24245881,0.142442787,0.12934154323,0.083969468,0.6494834,0.6856892,0.32192369,0.025814289,0.1935420686,0.292001756883266,0.5261899786,0.292,0.0545,0.0505,0.50389892394,0.4784,0.5957,0.0957559
2010,43,2010/2011,43,HHS Region 8,1 wk ahead,0.8,0.9,0.62,0.62,0.62,0.62,0.62,0.62,1.00000001851681,0.9728742752,0.29774582,0.17526679,0.997215689245,0.997215689245,0.068702292,0.81581949,0.9305932,0.53551061,0.681487,0.0414999218,0.937999638830615,0.58151194,0.938,0.11824,0.11792,0.5655907655,0.9819,0.9602,0.8957704
2010,43,2010/2011,43,HHS Region 8,2 wk ahead,0.7,0.8,0.008661,0.00332,0.026663,0.013322,0.191384,0.210084,0.999999954692331,0.327671988,0.17004983,0.17004983,0.72919535,0.6260563786,0.061068704,0.723783549,0.706200142,0.40242799,0.62359804,0.1894188888,0.611999160063098,0.3943911158,0.612,0.08402,0.08416,0.4559273616,0.9176,0.9616,0.8382291
2010,43,2010/2011,43,HHS Region 8,3 wk ahead,0.7,0.8,0.014023,0.020012,0.037331,0.041998,0.181388,0.2134,1.00000001627361,0.1762695294,0.1559548,0.1559548,0.56131477,0.75111137,0.061068704,0.639104846,0.619160917,0.35448689,0.58088621,0.1427440382,0.53599934241884,0.44114686,0.536,0.09632,0.09548,0.4133846547,0.8682,0.9539,0.78998
2010,43,2010/2011,43,HHS Region 8,4 wk ahead,0.7,0.8,0.030669,0.047348,0.048688,0.055352,0.174054,0.21478,0.999999486683984,0.178631827,0.1369156,0.1369156,0.4929922,0.74235776,0.061068704,0.715691395,0.690074965,0.31487523,0.58088621,0.1063310156,0.66599768558574,0.380467657,0.666,0.12004,0.11448,0.3837725786,0.8296,0.864,0.734046
2010,43,2010/2011,43,HHS Region 9,1 wk ahead,2.3,2.4,0.93,0.93,0.93,0.93,0.93,0.93,0.979168898690803,0.9445027186,0.590073317,0.38801545,0.844412222,0.844412222,0.183206112,0.9999409,0.9999477,0.755989282,0.527369063,0.7787901844,0.596000189022543,0.789853367,0.596,0.94084,0.9434,0.66982529568,0.7843,0.7367,0.8692054
2010,43,2010/2011,43,HHS Region 9,2 wk ahead,2.3,2.4,0,0,0.00066,0,0.122705,0.118044,1.00000002022425,0.771686613,0.43491503,0.43491503,0.99738354921,0.99711485998,0.183206112,0.9999407,0.9999464,0.503213142,0.458492632,0.7175500504,0.632000934090894,0.8709528326,0.632,0.91668,0.91586,0.63300759154,0.7226,0.8067,0.78439913
2010,43,2010/2011,43,HHS Region 9,3 wk ahead,2.5,2.6,0.695502,0.576793,0.700143,0.518869,0.656286,0.661614,0.99999999926815,0.6628057171,0.46443036,0.46443036,0.993553582,0.99725053321,0.198473288,0.9999407,0.9999464,0.543679937,0.460493084,0.6865340238,0.724000569308983,0.8081844599,0.724,0.83306,0.83054,0.63883131054,0.7445,0.7471,0.79740364
2010,43,2010/2011,43,HHS Region 9,4 wk ahead,2.8,2.9,0.821491,0.707745,0.830952,0.618937,0.730947,0.717089,1.0000001207629,0.72949448,0.426620443,0.426620443,0.985144517,0.992800368,0.221374052,0.9999402,0.9999483,0.600178905,0.598555064,0.698932877,0.793999261685289,0.7075019137,0.794,0.83366,0.83086,0.66133649232,0.776,0.8099,0.82204318
2010,43,2010/2011,43,HHS Region 10,1 wk ahead,0.9,1,0.64,0.64,0.64,0.64,0.64,0.64,0.087656621094761,0.0022186307,0.063972342,0.15145827,0.000213768378,0.000213768378,0.07633588,0.9999938,0.9999938,0.24425109,0.146866492,0.000502804,0.165999889445348,0.0515294757,0.166,0.1726,0.17362,0.30224065034,0.1907,0.2351,0.02440073
2010,43,2010/2011,43,HHS Region 10,2 wk ahead,1,1.1,0.597385,0.311435,0.390722,0.32808,0.411509,0.140079,0.16281145388,0.0191622971,0.17532989,0.17532989,0.0290434388,0.00024409101,0.083969468,0.9999938,0.9999938,0.31014805,0.110731796,0.1703701566,0.226000027603277,0.2273081421,0.226,0.23022,0.23168,0.32217945244,0.3265,0.48,0.02796357
2010,43,2010/2011,43,HHS Region 10,3 wk ahead,1.2,1.3,0.746202,0.451575,0.612119,0.514196,0.540209,0.208804,0.311431881131129,0.0412925345,0.2200724,0.2200724,0.0878371117,0.07636326603,0.099236644,0.9999938,0.9999938,0.32776614,0.083149705,0.3333361932,0.25600149195021,0.450957113,0.256,0.30492,0.30866,0.38140362654,0.4675,0.6533,0.04769402
2010,43,2010/2011,43,HHS Region 10,4 wk ahead,1.7,1.8,0.834399,0.530347,0.746978,0.619631,0.627699,0.276194,0.5735708044872,0.3100983638,0.25119603,0.25119603,0.2690290852,0.232764459,0.137404584,0.9999938,0.9999938,0.51274027,0.155865673,0.3855588918,0.49400026734749,0.519096091,0.494,0.51482,0.51872,0.54190110554,0.6652,0.7944,0.1207431
2010,44,2010/2011,44,US National,1 wk ahead,1.5,1.6,0.64,0.64,0.64,0.64,0.64,0.64,0.71333337311291,0.9744363954,0.40882067,0.26234513,0.997376756851,0.997376756851,0.122137408,1,0.99754886,0.748254621,0.518805452,0.5350827166,0.484000102073645,0.5573580589,0.484,0.8081,0.80596,0.44408252616,0.902,0.9181,0.77277049
2010,44,2010/2011,44,US National,2 wk ahead,1.6,1.7,0.227404,0.340116,0.206664,0.201376,0.067362,0.267481,0.718945940595041,0.3102758315,0.29726691,0.29726691,0.79381183406,0.99738589414,0.129770996,1,1.000000064,0.71427024,0.52008332,0.5156024076,0.422001025590395,0.6259098664,0.422,0.74548,0.74098,0.45049848566,0.9066,0.933,0.75274626
2010,44,2010/2011,44,US National,3 wk ahead,1.8,1.9,0.342754,0.52352,0.264789,0.304167,0.101356,0.366912,0.577519461886769,0.3690731088,0.305288233,0.305288233,0.7010833419,0.88778620288,0.145038172,0.9755652,0.95812977,0.68522096,0.522303877,0.527619937,0.486000495460816,0.5626571761,0.486,0.722,0.72294,0.49886484836,0.9215,0.9407,0.75890615
2010,44,2010/2011,44,US National,4 wk ahead,1.7,1.8,0.179399,0.426253,0.127369,0.238123,0.132763,0.36159,0.465208660137486,0.2000727827,0.292026535,0.292026535,0.39287295596,0.89898331888,0.137404584,0.9453284,0.82966747,0.6250058,0.317413325,0.486522263,0.292002096898026,0.5535927921,0.292,0.42788,0.42942,0.40035533706,0.8604,0.9434,0.62943199
2010,44,2010/2011,44,HHS Region 1,1 wk ahead,0.6,0.7,0.74,0.74,0.74,0.74,0.74,0.74,0.52223473687,0.9724347092,0.21847616,0.11851915,0.997170451305,0.997170451305,0.053435116,0.3932873,0.7121811,0.33841394,0.28407959,0.8484442242,0.409999974316465,0.3856464805,0.41,0.01218,0.01198,0.3819958619,0.4573,0.2952,0.30681522
2010,44,2010/2011,44,HHS Region 1,2 wk ahead,0.7,0.8,0.617453,0.505522,0.582755,0.415437,0.568199,0.502234,0.731113566899423,0.1323117811,0.15917649,0.15917649,0.4956263414,0.96127627585,0.061068704,0.6895361215,0.9216801564,0.35331176,0.237103227,0.8852385264,0.512000367340093,0.5694731565,0.512,0.0356,0.0366,0.42789458294,0.5928,0.4584,0.2909444
2010,44,2010/2011,44,HHS Region 1,3 wk ahead,0.8,0.9,0.642911,0.532956,0.63745,0.489557,0.56685,0.516928,0.715594664499074,0.1461980186,0.19715122,0.19715122,0.465054268,0.89257394587,0.068702292,0.49377892,0.80659917,0.39508336,0.189815819,0.8439103308,0.56999937747762,0.4939483185,0.57,0.05716,0.05738,0.46204719094,0.6849,0.6598,0.2794633
2010,44,2010/2011,44,HHS Region 1,4 wk ahead,0.7,0.8,0.407471,0.374181,0.360801,0.320822,0.382832,0.410216,0.217353760786992,0.0601888591,0.18160946,0.18160946,0.217735772,0.6354324137,0.061068704,0.363518,0.6856067,0.32666689,0.077092372,0.7531585928,0.3779994272537,0.2189973859,0.378,0.02786,0.02918,0.35840490494,0.6231,0.5798,0.19367904
2010,44,2010/2011,44,HHS Region 2,1 wk ahead,1.4,1.5,0.83,0.83,0.83,0.83,0.83,0.83,0.683416864564172,0.0033261972,0.056740817,0.23453907,0.000328859163,0.000328859163,0.11450382,0.4306674,0.4531239,0.67548664,0.696222527,0.9941675,0.833999728193187,0.57124509663,0.834,0.52488,0.52592,0.32474583248,0.8387,0.792,0.86054588
2010,44,2010/2011,44,HHS Region 2,2 wk ahead,1.4,1.5,0.005321,0.17602,0.002,0.042677,0.018006,0.137355,0.505508483295627,0.1519647047,0.26343236,0.26343236,0.0052031624,0.00034073229,0.11450382,0.4706424,0.5059165,0.52783551,0.643126117,0.9819194344,0.358000421193192,0.4349484383,0.358,0.39518,0.3959,0.31408547944,0.7458,0.7898,0.75900998
2010,44,2010/2011,44,HHS Region 2,3 wk ahead,1.7,1.8,0.024651,0.299462,0.018649,0.11804,0.047981,0.261486,0.241838607756999,0.1992414771,0.312819234,0.312819234,0.00914343965,0.00040829811,0.137404584,0.4592366,0.5249759,0.5709894,0.785472937,0.977104973,0.58599866505744,0.3833432028,0.586,0.42212,0.42146,0.40657388738,0.7828,0.7767,0.83498068
2010,44,2010/2011,44,HHS Region 2,4 wk ahead,2.2,2.3,0.045355,0.348903,0.035317,0.167391,0.073978,0.32488,0.807139927244,0.4935882431,0.419790419,0.419790419,0.0254593633,0.05081289383,0.175572524,0.72074662,0.80174522,0.67816245,0.879055771,0.9819906644,0.759999488600308,0.66458587826,0.76,0.6446,0.64572,0.54338170048,0.8728,0.9175,0.88584146
2010,44,2010/2011,44,HHS Region 3,1 wk ahead,1.3,1.4,0.71,0.71,0.71,0.71,0.71,0.71,0.395400347294692,0.9739906434,0.36504526,0.175080023,0.997331227999,0.997331227999,0.106870232,1,0.86550778,0.319618067,0.151813898,0.795169757,0.301999845019852,0.1607614844,0.302,0.43128,0.4282,0.26038890562,0.2825,0.3305,0.25878977
2010,44,2010/2011,44,HHS Region 3,2 wk ahead,1.3,1.4,0,0,0.00066,0,0.072712,0.017328,0.156513478987105,0.01796671,0.166724689,0.166724689,0.4087097911,0.25495107044,0.106870232,0.99999992,0.66805185,0.40601561,0.061614237,0.7008268816,0.283999461534295,0.12031496664,0.284,0.32804,0.328,0.22712465672,0.3053,0.4099,0.16683974
2010,44,2010/2011,44,HHS Region 3,3 wk ahead,1.5,1.6,0.496188,0.37819,0.49016,0.330139,0.359475,0.409553,0.00233258104637351,0.0201660492,0.173554149,0.173554149,0.3724982606,0.48802953701,0.122137408,0.9724452,0.24955829,0.46642583,0.035768854,0.7201270664,0.513997650460528,0.15365719279,0.514,0.3675,0.36506,0.29394926062,0.4373,0.5122,0.2190683
2010,44,2010/2011,44,HHS Region 3,4 wk ahead,1.5,1.6,0.404815,0.333529,0.371441,0.279502,0.29679,0.396839,0.32801034,0.0169053762,0.198149191,0.198149191,0.259485925,0.57166719818,0.122137408,0.97030205,0.27877700875,0.32785727,0.017172984,0.7423058836,0.423998459044269,0.2256226389,0.424,0.31016,0.30642,0.26344882356,0.4253,0.6137,0.14210591
2010,44,2010/2011,44,HHS Region 4,1 wk ahead,1.6,1.7,0.68,0.68,0.68,0.68,0.68,0.68,0.4487015971,0.0037752177,0.27987899,0.35012579,0.000372139702,0.000372139702,0.129770996,0.9631787,0.99999992,0.605924643,0.52008332,0.026674905,0.478000332495698,0.8859445099,0.478,0.77878,0.78126,0.69608133388,0.7202,0.6247,0.50331881
2010,44,2010/2011,44,HHS Region 4,2 wk ahead,1.8,1.9,0.622228,0.787479,0.556077,0.8002,0.466112,0.838255,0.5779207939,0.6586820173,0.40010898,0.40010898,0.20900394315,0.00043376325,0.145038172,0.717263018,0.999999965,0.69776562,0.588434556,0.3915676768,0.536001586160059,0.9092579657,0.536,0.78942,0.78744,0.73230680348,0.8097,0.7323,0.4608795
2010,44,2010/2011,44,HHS Region 4,3 wk ahead,2.2,2.3,0.601581,0.802409,0.556852,0.817682,0.446196,0.84377,0.403251853,0.835739721,0.47573183,0.47573183,0.39875631847,0.11896165315,0.175572524,0.663526914,0.9999999747,0.77237419,0.791940136,0.5410621606,0.686001511372298,0.8705656396,0.686,0.88348,0.88734,0.80406674468,0.9071,0.8135,0.51519194
2010,44,2010/2011,44,HHS Region 4,4 wk ahead,1.9,2,0.349534,0.691777,0.30941,0.696515,0.317491,0.763025,0.35011187,0.4883268353,0.38812456,0.38812456,0.14235054292,0.06336884141,0.15267176,0.517880493,0.95752104,0.64887656,0.585891304,0.4167760406,0.404003029704795,0.8207816193,0.404,0.70806,0.70774,0.68186753848,0.8235,0.7554,0.22665003
2010,44,2010/2011,44,HHS Region 5,1 wk ahead,0.9,1,0.37,0.37,0.37,0.37,0.37,0.37,0.2802065346,0.0022164894,0.25692419,0.17466804,0.000210330625,0.000210330625,0.07633588,0,0,0.45699718,0.367980767,0.1709819176,0.233999939726595,0.03469865926,0.234,0.02578,0.02596,0.30332642584,0.5753,0.5178,0.32174163
2010,44,2010/2011,44,HHS Region 5,2 wk ahead,0.9,1,0.003341,0.162048,0.015324,0.070686,0.085357,0.242774,0.2459935301,0.0434112972,0.18329138,0.18329138,0.0465964135,0.00162459591,0.07633588,0,4.195377e-05,0.41344321,0.304477687,0.3444402668,0.150000062804593,0.05014415905,0.15,0.05868,0.05848,0.26394236388,0.5651,0.6365,0.22596345
2010,44,2010/2011,44,HHS Region 5,3 wk ahead,1,1.1,0.069397,0.369528,0.083394,0.219452,0.180094,0.418907,0.285383308,0.0561918486,0.18922013,0.18922013,0.1017778331,0.01689255435,0.083969468,0,0,0.3949644,0.307627809,0.3348907712,0.166000170066638,0.05305166896,0.166,0.05072,0.05324,0.31191393284,0.6515,0.6631,0.23923102
2010,44,2010/2011,44,HHS Region 5,4 wk ahead,0.9,1,0.008665,0.244828,0.023352,0.124706,0.079368,0.281463,0.228185686,0.0450265707,0.17483884,0.17483884,0.056363794,0.04882931189,0.07633588,0,0,0.35967658,0.192304018,0.2636695988,0.0240009453945979,0.08251576727,0.024,0.00964,0.00974,0.23117165284,0.5732,0.6426,0.13118528
2010,44,2010/2011,44,HHS Region 6,1 wk ahead,2.4,2.5,0.86,0.86,0.86,0.86,0.86,0.86,0.68496273441,0.9764432064,0.479758636,0.261222275,0.997583615005,0.997583615005,0.1908397,0.64045598,0.63932041,0.4695626161,0.324432064,0.9430300234,0.679999941303282,0.6427528157,0.68,0.89316,0.89528,0.71888265194,0.7006,0.6626,0.72288023
2010,44,2010/2011,44,HHS Region 6,2 wk ahead,2.4,2.5,0.056683,0.365399,0.063308,0.347994,0.077986,0.14129,0.6202803165,0.2261822704,0.264002286,0.261962738,0.4373638026,0.84671066298,0.1908397,0.69823646,0.69421884,0.38501799,0.056222058,0.73382067,0.376001109106983,0.62224890634,0.376,0.72064,0.72274,0.66488994994,0.6437,0.5237,0.49732487
