model_name,location,target,season,calendar_week,valid.bin_lag,cdf
equal-weights,US National,4 wk ahead,2010/2011,43,1.7,0.508590028
equal-weights,US National,4 wk ahead,2010/2011,44,1.6,0.367971502
equal-weights,US National,4 wk ahead,2010/2011,45,1.8,0.403546877
equal-weights,US National,4 wk ahead,2010/2011,46,2.3,0.48994331
equal-weights,US National,4 wk ahead,2010/2011,47,3,0.533150215
equal-weights,US National,4 wk ahead,2010/2011,48,3,0.591288384
equal-weights,US National,4 wk ahead,2010/2011,49,2.4,0.388449373
equal-weights,US National,4 wk ahead,2010/2011,50,2.8,0.488499006
equal-weights,US National,4 wk ahead,2010/2011,51,3.3,0.505051482
equal-weights,US National,4 wk ahead,2010/2011,52,4.1,0.6746520254
equal-weights,US National,4 wk ahead,2010/2011,1,4.4,0.7281628095
equal-weights,US National,4 wk ahead,2010/2011,2,4.4,0.6307034257
equal-weights,US National,4 wk ahead,2010/2011,3,4.4,0.5976886736
equal-weights,US National,4 wk ahead,2010/2011,4,3.8,0.5049652994
equal-weights,US National,4 wk ahead,2010/2011,5,3.3,0.445171858
equal-weights,US National,4 wk ahead,2010/2011,6,2.9,0.4849526146
equal-weights,US National,4 wk ahead,2010/2011,7,2.5,0.3398573647
equal-weights,US National,4 wk ahead,2010/2011,8,2,0.2971804306
equal-weights,US National,4 wk ahead,2010/2011,9,1.8,0.409344458
equal-weights,US National,4 wk ahead,2010/2011,10,1.5,0.313796975
equal-weights,US National,4 wk ahead,2010/2011,11,1.3,0.239284873
equal-weights,US National,4 wk ahead,2010/2011,12,1.2,0.309207781
equal-weights,US National,4 wk ahead,2010/2011,13,1.1,0.279053693
equal-weights,US National,4 wk ahead,2010/2011,14,1.1,0.351014555
equal-weights,US National,4 wk ahead,2010/2011,15,1,0.313381889
equal-weights,US National,4 wk ahead,2010/2011,16,1,0.262627552
equal-weights,US National,4 wk ahead,2010/2011,17,1,0.314734835
equal-weights,US National,4 wk ahead,2010/2011,18,1.1,0.450198309
equal-weights,HHS Region 1,4 wk ahead,2010/2011,43,0.7,0.34134953
equal-weights,HHS Region 1,4 wk ahead,2010/2011,44,0.6,0.227066896
equal-weights,HHS Region 1,4 wk ahead,2010/2011,45,0.7,0.342026254
equal-weights,HHS Region 1,4 wk ahead,2010/2011,46,0.7,0.228948356
equal-weights,HHS Region 1,4 wk ahead,2010/2011,47,0.9,0.222156345
equal-weights,HHS Region 1,4 wk ahead,2010/2011,48,1,0.336488879
equal-weights,HHS Region 1,4 wk ahead,2010/2011,49,0.9,0.30053085
equal-weights,HHS Region 1,4 wk ahead,2010/2011,50,1.1,0.455534718
equal-weights,HHS Region 1,4 wk ahead,2010/2011,51,1.1,0.306392714
equal-weights,HHS Region 1,4 wk ahead,2010/2011,52,1.3,0.438671943
equal-weights,HHS Region 1,4 wk ahead,2010/2011,1,1.8,0.522338737
equal-weights,HHS Region 1,4 wk ahead,2010/2011,2,1.9,0.410258845
equal-weights,HHS Region 1,4 wk ahead,2010/2011,3,2.2,0.498566358
equal-weights,HHS Region 1,4 wk ahead,2010/2011,4,2.2,0.528816246
equal-weights,HHS Region 1,4 wk ahead,2010/2011,5,1.7,0.441993888
equal-weights,HHS Region 1,4 wk ahead,2010/2011,6,1.6,0.38868262
equal-weights,HHS Region 1,4 wk ahead,2010/2011,7,1.3,0.271258907
equal-weights,HHS Region 1,4 wk ahead,2010/2011,8,0.9,0.205543959
equal-weights,HHS Region 1,4 wk ahead,2010/2011,9,1,0.395548814
equal-weights,HHS Region 1,4 wk ahead,2010/2011,10,0.8,0.390200229
equal-weights,HHS Region 1,4 wk ahead,2010/2011,11,0.7,0.361679326
equal-weights,HHS Region 1,4 wk ahead,2010/2011,12,0.7,0.46478382
equal-weights,HHS Region 1,4 wk ahead,2010/2011,13,0.6,0.38477272
equal-weights,HHS Region 1,4 wk ahead,2010/2011,14,0.5,0.260966767
equal-weights,HHS Region 1,4 wk ahead,2010/2011,15,0.4,0.211915351
equal-weights,HHS Region 1,4 wk ahead,2010/2011,16,0.4,0.246915491
equal-weights,HHS Region 1,4 wk ahead,2010/2011,17,0.5,0.343621829
equal-weights,HHS Region 1,4 wk ahead,2010/2011,18,0.5,0.39751664
equal-weights,HHS Region 2,4 wk ahead,2010/2011,43,1.6,0.367588045
equal-weights,HHS Region 2,4 wk ahead,2010/2011,44,2.1,0.496972058
equal-weights,HHS Region 2,4 wk ahead,2010/2011,45,2.4,0.576418441
equal-weights,HHS Region 2,4 wk ahead,2010/2011,46,2.9,0.64320278
equal-weights,HHS Region 2,4 wk ahead,2010/2011,47,4.1,0.603688077
equal-weights,HHS Region 2,4 wk ahead,2010/2011,48,4.4,0.594758402
equal-weights,HHS Region 2,4 wk ahead,2010/2011,49,3.2,0.573803351
equal-weights,HHS Region 2,4 wk ahead,2010/2011,50,3.7,0.64359888
equal-weights,HHS Region 2,4 wk ahead,2010/2011,51,3.6,0.653468306
equal-weights,HHS Region 2,4 wk ahead,2010/2011,52,3.8,0.719765031
equal-weights,HHS Region 2,4 wk ahead,2010/2011,1,4,0.734997467
equal-weights,HHS Region 2,4 wk ahead,2010/2011,2,4,0.6078880483
equal-weights,HHS Region 2,4 wk ahead,2010/2011,3,4.2,0.7158778581
equal-weights,HHS Region 2,4 wk ahead,2010/2011,4,4.2,0.7611031249
equal-weights,HHS Region 2,4 wk ahead,2010/2011,5,3.3,0.624936911
equal-weights,HHS Region 2,4 wk ahead,2010/2011,6,3.1,0.61699044
equal-weights,HHS Region 2,4 wk ahead,2010/2011,7,3.1,0.658221405
equal-weights,HHS Region 2,4 wk ahead,2010/2011,8,2.4,0.465483969
equal-weights,HHS Region 2,4 wk ahead,2010/2011,9,2.6,0.696221369
equal-weights,HHS Region 2,4 wk ahead,2010/2011,10,2.4,0.699232408
equal-weights,HHS Region 2,4 wk ahead,2010/2011,11,2.1,0.679194734
equal-weights,HHS Region 2,4 wk ahead,2010/2011,12,2.1,0.743381605
equal-weights,HHS Region 2,4 wk ahead,2010/2011,13,1.6,0.592357952
equal-weights,HHS Region 2,4 wk ahead,2010/2011,14,1.5,0.58513112
equal-weights,HHS Region 2,4 wk ahead,2010/2011,15,1.6,0.62242778
equal-weights,HHS Region 2,4 wk ahead,2010/2011,16,1.3,0.433217127
equal-weights,HHS Region 2,4 wk ahead,2010/2011,17,1.8,0.707596206
equal-weights,HHS Region 2,4 wk ahead,2010/2011,18,1.7,0.594870122
equal-weights,HHS Region 3,4 wk ahead,2010/2011,43,1.4,0.352353257
equal-weights,HHS Region 3,4 wk ahead,2010/2011,44,1.4,0.26984514
equal-weights,HHS Region 3,4 wk ahead,2010/2011,45,1.4,0.241454405
equal-weights,HHS Region 3,4 wk ahead,2010/2011,46,1.5,0.224097165
equal-weights,HHS Region 3,4 wk ahead,2010/2011,47,2.1,0.378265307
equal-weights,HHS Region 3,4 wk ahead,2010/2011,48,2.5,0.51848349
equal-weights,HHS Region 3,4 wk ahead,2010/2011,49,2.1,0.425452869
equal-weights,HHS Region 3,4 wk ahead,2010/2011,50,2.4,0.455910951
equal-weights,HHS Region 3,4 wk ahead,2010/2011,51,3.2,0.515295369
equal-weights,HHS Region 3,4 wk ahead,2010/2011,52,3.9,0.616427842
equal-weights,HHS Region 3,4 wk ahead,2010/2011,1,4.3,0.618606374
equal-weights,HHS Region 3,4 wk ahead,2010/2011,2,4,0.53784685
equal-weights,HHS Region 3,4 wk ahead,2010/2011,3,3.9,0.3667699586
equal-weights,HHS Region 3,4 wk ahead,2010/2011,4,3.5,0.3015032172
equal-weights,HHS Region 3,4 wk ahead,2010/2011,5,2.9,0.2872500032
equal-weights,HHS Region 3,4 wk ahead,2010/2011,6,2.5,0.2997283838
equal-weights,HHS Region 3,4 wk ahead,2010/2011,7,1.9,0.2084558419
equal-weights,HHS Region 3,4 wk ahead,2010/2011,8,1.6,0.1423698136
equal-weights,HHS Region 3,4 wk ahead,2010/2011,9,1.4,0.137166964
equal-weights,HHS Region 3,4 wk ahead,2010/2011,10,1.4,0.206323795
equal-weights,HHS Region 3,4 wk ahead,2010/2011,11,1.3,0.230800758
equal-weights,HHS Region 3,4 wk ahead,2010/2011,12,1.1,0.180931242
equal-weights,HHS Region 3,4 wk ahead,2010/2011,13,0.8,0.096038102
equal-weights,HHS Region 3,4 wk ahead,2010/2011,14,0.9,0.136285585
equal-weights,HHS Region 3,4 wk ahead,2010/2011,15,0.8,0.072612386
equal-weights,HHS Region 3,4 wk ahead,2010/2011,16,0.9,0.195119863
equal-weights,HHS Region 3,4 wk ahead,2010/2011,17,0.8,0.09342593
equal-weights,HHS Region 3,4 wk ahead,2010/2011,18,0.8,0.186028664
equal-weights,HHS Region 4,4 wk ahead,2010/2011,43,2.1,0.688410276
equal-weights,HHS Region 4,4 wk ahead,2010/2011,44,1.8,0.474623844
equal-weights,HHS Region 4,4 wk ahead,2010/2011,45,2.1,0.452590307
equal-weights,HHS Region 4,4 wk ahead,2010/2011,46,3.2,0.597392565
equal-weights,HHS Region 4,4 wk ahead,2010/2011,47,4.3,0.648569343
equal-weights,HHS Region 4,4 wk ahead,2010/2011,48,3.9,0.658525804
equal-weights,HHS Region 4,4 wk ahead,2010/2011,49,3.2,0.595999903
equal-weights,HHS Region 4,4 wk ahead,2010/2011,50,3.5,0.445046105
equal-weights,HHS Region 4,4 wk ahead,2010/2011,51,4.1,0.56480709
equal-weights,HHS Region 4,4 wk ahead,2010/2011,52,4.9,0.744153431
equal-weights,HHS Region 4,4 wk ahead,2010/2011,1,5.4,0.7916466027
equal-weights,HHS Region 4,4 wk ahead,2010/2011,2,5.1,0.6457121192
equal-weights,HHS Region 4,4 wk ahead,2010/2011,3,4.7,0.6937466961
equal-weights,HHS Region 4,4 wk ahead,2010/2011,4,3.8,0.5121273672
equal-weights,HHS Region 4,4 wk ahead,2010/2011,5,2.7,0.3228792837
