model_name,location,target,season,calendar_week,valid.bin_lag,cdf
CUBMA,US National,2 wk ahead,2016/2017,43,1.5,0.768427190794372
CUBMA,US National,2 wk ahead,2016/2017,44,1.5,0.5942417237266
CUBMA,US National,2 wk ahead,2016/2017,45,1.8,0.4362660991215
CUBMA,US National,2 wk ahead,2016/2017,46,1.7,0.0247155471858684
CUBMA,US National,2 wk ahead,2016/2017,47,1.8,0.382295758
CUBMA,US National,2 wk ahead,2016/2017,48,2.1,0.14396030653
CUBMA,US National,2 wk ahead,2016/2017,49,2.6,0.278773272
CUBMA,US National,2 wk ahead,2016/2017,50,3.3,0.999847773948018
CUBMA,US National,2 wk ahead,2016/2017,51,3,1.0000000045751
CUBMA,US National,2 wk ahead,2016/2017,52,3,0.863818616847
CUBMA,US National,2 wk ahead,2016/2017,1,3.4,0.730715207
CUBMA,US National,2 wk ahead,2016/2017,2,3.7,0.914875791091626
CUBMA,US National,2 wk ahead,2016/2017,3,4.3,0.999999970385154
CUBMA,US National,2 wk ahead,2016/2017,4,5,0.9654815562
CUBMA,US National,2 wk ahead,2016/2017,5,4.8,0.7142263642
CUBMA,US National,2 wk ahead,2016/2017,6,4.5,0.7327232916
CUBMA,US National,2 wk ahead,2016/2017,7,3.5,0.5816269801313
CUBMA,US National,2 wk ahead,2016/2017,8,3.4,0.443630053523045
CUBMA,US National,2 wk ahead,2016/2017,9,3.1,0.71082840769
CUBMA,US National,2 wk ahead,2016/2017,10,3,0.999999988953501
CUBMA,US National,2 wk ahead,2016/2017,11,2.7,0.85891061079
CUBMA,US National,2 wk ahead,2016/2017,12,2.3,0.999707398483908
CUBMA,US National,2 wk ahead,2016/2017,13,1.9,0.44404156315505
CUBMA,US National,2 wk ahead,2016/2017,14,1.7,0.40117186407017
CUBMA,US National,2 wk ahead,2016/2017,15,1.5,0.436383492791553
CUBMA,US National,2 wk ahead,2016/2017,16,1.3,0.365564862
CUBMA,US National,2 wk ahead,2016/2017,17,1.2,0.0874550721454335
CUBMA,US National,2 wk ahead,2016/2017,18,1.2,0.215167505959875
CUBMA,HHS Region 1,2 wk ahead,2016/2017,43,0.8,0.637020119233977
CUBMA,HHS Region 1,2 wk ahead,2016/2017,44,0.8,0.42362602941
CUBMA,HHS Region 1,2 wk ahead,2016/2017,45,0.9,0.26436387313
CUBMA,HHS Region 1,2 wk ahead,2016/2017,46,0.8,0.16075867555811
CUBMA,HHS Region 1,2 wk ahead,2016/2017,47,0.8,0.274287013
CUBMA,HHS Region 1,2 wk ahead,2016/2017,48,0.9,0.03738825740123
CUBMA,HHS Region 1,2 wk ahead,2016/2017,49,1.1,0.186882466
CUBMA,HHS Region 1,2 wk ahead,2016/2017,50,1.3,1.86258894058408e-10
CUBMA,HHS Region 1,2 wk ahead,2016/2017,51,1.5,0.678799142349761
CUBMA,HHS Region 1,2 wk ahead,2016/2017,52,1.4,0.8252308567
CUBMA,HHS Region 1,2 wk ahead,2016/2017,1,1.6,0.705550463
CUBMA,HHS Region 1,2 wk ahead,2016/2017,2,2,0.8471515694
CUBMA,HHS Region 1,2 wk ahead,2016/2017,3,2.4,0.7745611826
CUBMA,HHS Region 1,2 wk ahead,2016/2017,4,3.1,0.8094251225
CUBMA,HHS Region 1,2 wk ahead,2016/2017,5,2.9,0.667200582171119
CUBMA,HHS Region 1,2 wk ahead,2016/2017,6,2.9,0.40277189032
CUBMA,HHS Region 1,2 wk ahead,2016/2017,7,2.1,0.2892514466
CUBMA,HHS Region 1,2 wk ahead,2016/2017,8,2,0.2455343858
CUBMA,HHS Region 1,2 wk ahead,2016/2017,9,2,0.427351277
CUBMA,HHS Region 1,2 wk ahead,2016/2017,10,1.8,0.5123314208
CUBMA,HHS Region 1,2 wk ahead,2016/2017,11,1.9,0.730182004
CUBMA,HHS Region 1,2 wk ahead,2016/2017,12,2.1,0.990249885647
CUBMA,HHS Region 1,2 wk ahead,2016/2017,13,1.7,0.95278492417
CUBMA,HHS Region 1,2 wk ahead,2016/2017,14,1.4,0.978142716891587
CUBMA,HHS Region 1,2 wk ahead,2016/2017,15,1,0.283160725
CUBMA,HHS Region 1,2 wk ahead,2016/2017,16,0.8,0.0153454327135
CUBMA,HHS Region 1,2 wk ahead,2016/2017,17,0.6,0.005118854853
CUBMA,HHS Region 1,2 wk ahead,2016/2017,18,0.6,0.11959303
CUBMA,HHS Region 2,2 wk ahead,2016/2017,43,2.4,0.468121309410792
CUBMA,HHS Region 2,2 wk ahead,2016/2017,44,2.4,0.402042942559642
CUBMA,HHS Region 2,2 wk ahead,2016/2017,45,3.2,0.3770157051723
CUBMA,HHS Region 2,2 wk ahead,2016/2017,46,3.1,0.43719454835
CUBMA,HHS Region 2,2 wk ahead,2016/2017,47,3.2,0.3896082348
CUBMA,HHS Region 2,2 wk ahead,2016/2017,48,3.3,0.0715115757
CUBMA,HHS Region 2,2 wk ahead,2016/2017,49,4.4,0.095553471951
CUBMA,HHS Region 2,2 wk ahead,2016/2017,50,5.9,0.7932346853742
CUBMA,HHS Region 2,2 wk ahead,2016/2017,51,5.2,0.917789441583095
CUBMA,HHS Region 2,2 wk ahead,2016/2017,52,5,0.99129131069352
CUBMA,HHS Region 2,2 wk ahead,2016/2017,1,5.6,0.99999748321071
CUBMA,HHS Region 2,2 wk ahead,2016/2017,2,5.9,0.90382346704698
CUBMA,HHS Region 2,2 wk ahead,2016/2017,3,6.4,0.999898807817015
CUBMA,HHS Region 2,2 wk ahead,2016/2017,4,6.8,0.688617444
CUBMA,HHS Region 2,2 wk ahead,2016/2017,5,5.6,0.3128849224
CUBMA,HHS Region 2,2 wk ahead,2016/2017,6,4.6,0.000321372453353214
CUBMA,HHS Region 2,2 wk ahead,2016/2017,7,3,0.0058071388184828
CUBMA,HHS Region 2,2 wk ahead,2016/2017,8,3,0.000211409918521961
CUBMA,HHS Region 2,2 wk ahead,2016/2017,9,3.2,0.40458084344937
CUBMA,HHS Region 2,2 wk ahead,2016/2017,10,3,0.56382749296966
CUBMA,HHS Region 2,2 wk ahead,2016/2017,11,3.6,0.999999922281474
CUBMA,HHS Region 2,2 wk ahead,2016/2017,12,3.6,0.9999996879416
CUBMA,HHS Region 2,2 wk ahead,2016/2017,13,3,0.9862680328
CUBMA,HHS Region 2,2 wk ahead,2016/2017,14,2.2,0.39712962169
CUBMA,HHS Region 2,2 wk ahead,2016/2017,15,2.3,0.619399855631
CUBMA,HHS Region 2,2 wk ahead,2016/2017,16,1.9,0.18201458897131
CUBMA,HHS Region 2,2 wk ahead,2016/2017,17,1.9,0.145081989253874
CUBMA,HHS Region 2,2 wk ahead,2016/2017,18,2,0.582817561874622
CUBMA,HHS Region 3,2 wk ahead,2016/2017,43,1.3,0.47489306164
CUBMA,HHS Region 3,2 wk ahead,2016/2017,44,1.3,0.396665577241299
CUBMA,HHS Region 3,2 wk ahead,2016/2017,45,1.6,0.376051196525171
CUBMA,HHS Region 3,2 wk ahead,2016/2017,46,1.4,6.41374233481156e-10
CUBMA,HHS Region 3,2 wk ahead,2016/2017,47,1.5,3.49597e-83
CUBMA,HHS Region 3,2 wk ahead,2016/2017,48,1.8,0.3419003007009
CUBMA,HHS Region 3,2 wk ahead,2016/2017,49,2.1,0.210736166360549
CUBMA,HHS Region 3,2 wk ahead,2016/2017,50,3,0.5913233894
CUBMA,HHS Region 3,2 wk ahead,2016/2017,51,2.6,0.53796578932
CUBMA,HHS Region 3,2 wk ahead,2016/2017,52,2.7,0.904374783346717
CUBMA,HHS Region 3,2 wk ahead,2016/2017,1,3,0.702330501441
CUBMA,HHS Region 3,2 wk ahead,2016/2017,2,3.4,0.42594652572279
CUBMA,HHS Region 3,2 wk ahead,2016/2017,3,3.6,0.56483903916
CUBMA,HHS Region 3,2 wk ahead,2016/2017,4,5,0.688410499
CUBMA,HHS Region 3,2 wk ahead,2016/2017,5,5.1,0.999962889294722
CUBMA,HHS Region 3,2 wk ahead,2016/2017,6,4.9,0.8870885427
CUBMA,HHS Region 3,2 wk ahead,2016/2017,7,3.1,0.357961935
CUBMA,HHS Region 3,2 wk ahead,2016/2017,8,3.1,0.235109481009642
CUBMA,HHS Region 3,2 wk ahead,2016/2017,9,3.3,0.71884383349
CUBMA,HHS Region 3,2 wk ahead,2016/2017,10,2.9,0.778612969400025
CUBMA,HHS Region 3,2 wk ahead,2016/2017,11,3.1,0.997535640070434
CUBMA,HHS Region 3,2 wk ahead,2016/2017,12,2.1,0.546688529
CUBMA,HHS Region 3,2 wk ahead,2016/2017,13,1.6,0.3318636015
CUBMA,HHS Region 3,2 wk ahead,2016/2017,14,1.3,0.1238274307
CUBMA,HHS Region 3,2 wk ahead,2016/2017,15,1,0.153004734
CUBMA,HHS Region 3,2 wk ahead,2016/2017,16,0.9,0.116255025
CUBMA,HHS Region 3,2 wk ahead,2016/2017,17,0.8,0.158766796
