model_name,location,target,season,calendar_week,valid.bin_start_incl,cdf
equal-weights,US National,1 wk ahead,2017/2018,43,1.7,0.7347508729
equal-weights,US National,1 wk ahead,2017/2018,44,1.9,0.5446183367
equal-weights,US National,1 wk ahead,2017/2018,45,2.1,0.648218912
equal-weights,US National,1 wk ahead,2017/2018,46,2.3,0.5588977648
equal-weights,US National,1 wk ahead,2017/2018,47,2.3,0.4944430498
equal-weights,US National,1 wk ahead,2017/2018,48,2.6,0.6737124267
equal-weights,US National,1 wk ahead,2017/2018,49,3.4,0.8272033991
equal-weights,US National,1 wk ahead,2017/2018,50,4.7,0.8518499157
equal-weights,US National,1 wk ahead,2017/2018,51,5.7,0.578517627
equal-weights,US National,1 wk ahead,2017/2018,52,5.8,0.7113119131
equal-weights,US National,1 wk ahead,2017/2018,1,5.9,0.7228758961
equal-weights,US National,1 wk ahead,2017/2018,2,6.5,0.7239258619
equal-weights,US National,1 wk ahead,2017/2018,3,7.2,0.8476073424
equal-weights,US National,1 wk ahead,2017/2018,4,7.5,0.7259485064
equal-weights,US National,1 wk ahead,2017/2018,5,7.4,0.6220308142
equal-weights,US National,1 wk ahead,2017/2018,6,6.5,0.5160368395
equal-weights,US National,1 wk ahead,2017/2018,7,5,0.4181907088
equal-weights,US National,1 wk ahead,2017/2018,8,3.7,0.2866809878
equal-weights,US National,1 wk ahead,2017/2018,9,3.2,0.517219784
equal-weights,US National,1 wk ahead,2017/2018,10,2.8,0.4560473921
equal-weights,US National,1 wk ahead,2017/2018,11,2.5,0.6615373914
equal-weights,US National,1 wk ahead,2017/2018,12,2.4,0.7377909254
equal-weights,US National,1 wk ahead,2017/2018,13,2.1,0.4945618074
equal-weights,US National,1 wk ahead,2017/2018,14,1.8,0.3710445302
equal-weights,US National,1 wk ahead,2017/2018,15,1.6,0.363183851
equal-weights,US National,1 wk ahead,2017/2018,16,1.5,0.4032468832
equal-weights,US National,1 wk ahead,2017/2018,17,1.5,0.5950141947
equal-weights,US National,1 wk ahead,2017/2018,18,1.3,0.3927170536
equal-weights,HHS Region 1,1 wk ahead,2017/2018,43,1,0.45755423
equal-weights,HHS Region 1,1 wk ahead,2017/2018,44,1.1,0.626193591
equal-weights,HHS Region 1,1 wk ahead,2017/2018,45,1.2,0.482172787
equal-weights,HHS Region 1,1 wk ahead,2017/2018,46,1.6,0.555609549
equal-weights,HHS Region 1,1 wk ahead,2017/2018,47,1.5,0.381603339
equal-weights,HHS Region 1,1 wk ahead,2017/2018,48,1.7,0.4723833684
equal-weights,HHS Region 1,1 wk ahead,2017/2018,49,1.8,0.4033543196
equal-weights,HHS Region 1,1 wk ahead,2017/2018,50,2.3,0.5872738108
equal-weights,HHS Region 1,1 wk ahead,2017/2018,51,2.8,0.8190093415
equal-weights,HHS Region 1,1 wk ahead,2017/2018,52,2.9,0.5185744527
equal-weights,HHS Region 1,1 wk ahead,2017/2018,1,2.9,0.4546369749
equal-weights,HHS Region 1,1 wk ahead,2017/2018,2,3.7,0.8020959531
