model_name,location,target,season,calendar_week,valid.bin_lag,cdf
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,43,1.7,0.3574570643
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,44,2.2,0.8250044102
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,45,2.1,0.5531923366
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,46,2.7,0.7995442048
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,47,3.3,0.9357927829
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,48,4.2,0.9759569108
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,49,6,0.9844651855
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,50,4.6,0.9813505756
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,51,4.2,0.8753981518
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,52,4.4,0.9401116823
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,1,4.1,0.457491647
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,2,3.7,0.373659809
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,3,3.2,0.2847184519
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,4,2.9,0.1717173913
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,5,2.6,0.1478477768
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,6,2.4,0.3001668911
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,7,2.4,0.5839220688
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,8,2.3,0.7244813922
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,9,2,0.7020173266
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,10,1.8,0.747303344
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,11,1.6,0.692605747
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,12,1.4,0.5528818644
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,13,1.2,0.357723355
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,14,1.1,0.411849899
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,15,1,0.3091834499
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,16,1,0.396647453
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,17,1,0.374924694
Delphi_BasisRegression,US National,3 wk ahead,2012/2013,18,0.9,0.409495191
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,43,0.6,0.0893860673
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,44,0.7,0.1285617909
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,45,0.8,0.1840567853
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,46,1.1,0.5182904846
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,47,1.6,0.844267547
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,48,2.5,0.9485231957
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,49,3.8,0.9795738465
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,50,3.1,0.9780155895
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,51,3.2,0.869942166
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,52,2.9,0.975881547
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,1,2.4,0.593296537
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,2,2.1,0.4017263728
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,3,1.8,0.3014378409
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,4,1.5,0.166877189
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,5,1.4,0.1897939363
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,6,1.2,0.3289928259
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,7,1.2,0.5100751544
Delphi_BasisRegression,HHS Region 1,3 wk ahead,2012/2013,8,1.1,0.638868726
