model_name,location,target,season,calendar_week,valid.bin_lag,cdf
Protea_Springbok,US National,3 wk ahead,2012/2013,43,1.7,0.75
Protea_Springbok,US National,3 wk ahead,2012/2013,44,2.2,0.86
Protea_Springbok,US National,3 wk ahead,2012/2013,45,2.1,0.686
Protea_Springbok,US National,3 wk ahead,2012/2013,46,2.7,0.904
Protea_Springbok,US National,3 wk ahead,2012/2013,47,3.3,0.804
Protea_Springbok,US National,3 wk ahead,2012/2013,48,4.2,0.998
Protea_Springbok,US National,3 wk ahead,2012/2013,49,6,0.994
Protea_Springbok,US National,3 wk ahead,2012/2013,50,4.6,0.836
Protea_Springbok,US National,3 wk ahead,2012/2013,51,4.2,0.248
Protea_Springbok,US National,3 wk ahead,2012/2013,52,4.4,0.01
Protea_Springbok,US National,3 wk ahead,2012/2013,1,4.1,0.384
Protea_Springbok,US National,3 wk ahead,2012/2013,2,3.7,0.24
Protea_Springbok,US National,3 wk ahead,2012/2013,3,3.2,0.148
Protea_Springbok,US National,3 wk ahead,2012/2013,4,2.9,0.076
Protea_Springbok,US National,3 wk ahead,2012/2013,5,2.6,0.188
Protea_Springbok,US National,3 wk ahead,2012/2013,6,2.4,0.336
Protea_Springbok,US National,3 wk ahead,2012/2013,7,2.4,0.514
Protea_Springbok,US National,3 wk ahead,2012/2013,8,2.3,0.53
Protea_Springbok,US National,3 wk ahead,2012/2013,9,2,0.56
Protea_Springbok,US National,3 wk ahead,2012/2013,10,1.8,0.258
Protea_Springbok,US National,3 wk ahead,2012/2013,11,1.6,0.294
Protea_Springbok,US National,3 wk ahead,2012/2013,12,1.4,0.444
Protea_Springbok,US National,3 wk ahead,2012/2013,13,1.2,0.144
Protea_Springbok,US National,3 wk ahead,2012/2013,14,1.1,0.334
Protea_Springbok,US National,3 wk ahead,2012/2013,15,1,0.536
Protea_Springbok,US National,3 wk ahead,2012/2013,16,1,0.722
Protea_Springbok,US National,3 wk ahead,2012/2013,17,1,0.822
Protea_Springbok,US National,3 wk ahead,2012/2013,18,0.9,0.842
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,43,0.6,0.582
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,44,0.7,0.462
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,45,0.8,0.586
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,46,1.1,0.832
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,47,1.6,0.922
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,48,2.5,0.984
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,49,3.8,0.988
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,50,3.1,0.958
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,51,3.2,0.874
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,52,2.9,0.696
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,1,2.4,0.366
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,2,2.1,0.028
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,3,1.8,0.032
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,4,1.5,0.014
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,5,1.4,0.024
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,6,1.2,0.094
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,7,1.2,0.404
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,8,1.1,0.364
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,9,1.1,0.592
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,10,1.1,0.774
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,11,1.1,0.94
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,12,1.1,0.932
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,13,1,0.926
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,14,0.7,0.812
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,15,0.7,0.786
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,16,0.6,0.788
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,17,0.5,0.69
Protea_Springbok,HHS Region 1,3 wk ahead,2012/2013,18,0.5,0.468
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,43,1.2,0.386
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,44,1.6,0.522
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,45,1.9,0.562
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,46,2.3,0.792
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,47,2.7,0.558
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,48,3.7,0.904
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,49,5.4,0.994
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,50,4.4,0.954
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,51,4.7,0.958
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,52,5.2,0.938
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,1,4.5,0.734
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,2,3.7,0.154
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,3,3.5,0.086
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,4,3.6,0.138
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,5,3.3,0.296
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,6,2.7,0.238
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,7,2.9,0.632
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,8,2.8,0.77
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,9,2.4,0.444
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,10,2.1,0.408
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,11,1.8,0.328
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,12,1.5,0.426
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,13,1.3,0.264
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,14,1.4,0.572
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,15,1.3,0.794
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,16,1.2,0.82
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,17,1.2,0.838
Protea_Springbok,HHS Region 2,3 wk ahead,2012/2013,18,0.9,0.458
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,43,1.2,0.53
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,44,1.6,0.905811582
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,45,1.5,0.69
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,46,2.4,0.93
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,47,3.3,0.976
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,48,4.4,0.994
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,49,7,0.998
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,50,4.7,0.95
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,51,5,0.93
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,52,5.1,0.674
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,1,3.5,0.112
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,2,3,0.014
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,3,2.5,0
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,4,2.7,0.022
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,5,2.5,0.044
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,6,2.5,0.378
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,7,2.6,0.724
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,8,2.5,0.696
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,9,2.1,0.636
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,10,2,0.47
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,11,1.6,0.482
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,12,1.4,0.568
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,13,1,0.162
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,14,1,0.288
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,15,1,0.544
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,16,1.2,0.668
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,17,1,0.544
Protea_Springbok,HHS Region 3,3 wk ahead,2012/2013,18,1,0.338
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,43,2,0.836
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,44,2.7,0.9
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,45,2.6,0.784
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,46,4.1,0.942
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,47,4.6,0.814
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,48,4.9,0.914
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,49,6.2,0.726
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,50,4.4,0.146
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,51,3.4,0.026
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,52,3,0
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,1,2.4,0.026
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,2,2.4,0.13
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,3,2.2,0.156
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,4,2.1,0.466
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,5,1.9,0.362
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,6,1.8,0.408
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,7,2.1,0.684
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,8,2,0.82
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,9,1.7,0.782
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,10,1.6,0.498
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,11,1.3,0.308
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,12,1.1,0.394
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,13,0.9,0.15
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,14,0.8,0.262
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,15,0.6,0.202
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,16,0.5,0.224
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,17,0.7,0.752
Protea_Springbok,HHS Region 4,3 wk ahead,2012/2013,18,0.7,0.846
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,43,1.1,0.57
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,44,1.5,0.838
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,45,1.4,0.744
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,46,2,0.91
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,47,2.9,0.986
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,48,4.1,1
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,49,5.6,1
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,50,4.4,0.962
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,51,3.7,0.588
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,52,3.6,0.238
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,1,3.2,0.33
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,2,2.9,0.22
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,3,2.6,0.166
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,4,2.3,0.056
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,5,2.2,0.108
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,6,2,0.122
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,7,1.9,0.198
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,8,2,0.342
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,9,1.7,0.288
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,10,1.5,0.286
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,11,1.3,0.146
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,12,1.1,0.166
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,13,1,0.232
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,14,0.9,0.286
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,15,0.7,0.252
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,16,0.8,0.67
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,17,0.8,0.8
Protea_Springbok,HHS Region 5,3 wk ahead,2012/2013,18,0.7,0.894
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,43,2.8,0.532
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,44,4.3,0.95
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,45,3.6,0.654
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,46,4.5,0.876
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,47,5.5,0.82
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,48,7.1,0.958
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,49,9.2,0.986
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,50,7.6,0.932
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,51,7.2,0.77
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,52,7.3,0.598
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,1,7,0.768
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,2,5.7,0.512
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,3,4.4,0.22
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,4,3.8,0.074
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,5,3.2,0.056
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,6,3.1,0.124
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,7,3,0.23
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,8,2.9,0.328
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,9,2.5,0.316
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,10,2.2,0.168
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,11,2.1,0.266
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,12,2,0.308
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,13,1.9,0.362
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,14,1.8,0.4
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,15,1.6,0.392
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,16,1.6,0.358
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,17,1.5,0.506
Protea_Springbok,HHS Region 6,3 wk ahead,2012/2013,18,1.4,0.474
Protea_Springbok,HHS Region 7,3 wk ahead,2012/2013,43,1.9,0.908
Protea_Springbok,HHS Region 7,3 wk ahead,2012/2013,44,2.2,0.922
Protea_Springbok,HHS Region 7,3 wk ahead,2012/2013,45,2.1,0.852
Protea_Springbok,HHS Region 7,3 wk ahead,2012/2013,46,2.2,0.764
Protea_Springbok,HHS Region 7,3 wk ahead,2012/2013,47,2.7,0.756
Protea_Springbok,HHS Region 7,3 wk ahead,2012/2013,48,4,0.946
