model_name,location,target,season,calendar_week,valid.bin_start_incl,cdf
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,43,1.9,0.4049
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,44,1.8,0.4062
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,45,1.9,0.1271
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,46,2.2,0.1089
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,47,2.7,0.1203
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,48,3.4,0.5164
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,49,3.1,0.8092
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,50,3.1,0.878
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,51,3.5,0.9629
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,52,3.8,0.9741
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,1,4.4,0.983
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,2,5.1,0.996
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,3,4.9,0.9929
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,4,4.6,0.9729
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,5,3.6,0.552
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,6,3.5,0.3157
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,7,3.2,0.2869
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,8,3.1,0.2823
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,9,2.8,0.4588
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,10,2.4,0.4743
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,11,2,0.3611
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,12,1.8,0.2545
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,13,1.6,0.1833
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,14,1.4,0.0879
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,15,1.3,0.1767
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,16,1.3,0.307
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,17,1.2,0.5237
ReichLab_sarima_seasonal_difference_TRUE,US National,4 wk ahead,2016/2017,18,1.1,0.3159
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,43,1,0.6266
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,44,0.9,0.5975
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,45,0.9,0.3367
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,46,1,0.388
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,47,1.2,0.3322
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,48,1.4,0.4229
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,49,1.6,0.5794
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,50,1.5,0.3979
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,51,1.7,0.4321
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,52,2.1,0.5089
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,1,2.5,0.5253
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,2,3.2,0.7794
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,3,3,0.7685
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,4,3,0.8333
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,5,2.2,0.6032
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,6,2.1,0.4387
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,7,2.1,0.5473
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,8,1.9,0.4218
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,9,2,0.553
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,10,2.2,0.6305
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,11,1.8,0.5783
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,12,1.5,0.5028
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,13,1.1,0.4743
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,14,0.9,0.3521
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,15,0.7,0.3251
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,16,0.7,0.5473
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,17,0.6,0.526
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 1,4 wk ahead,2016/2017,18,0.7,0.6509
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 2,4 wk ahead,2016/2017,43,3.3,0.6978
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 2,4 wk ahead,2016/2017,44,3.2,0.7058
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 2,4 wk ahead,2016/2017,45,3.3,0.5579
ReichLab_sarima_seasonal_difference_TRUE,HHS Region 2,4 wk ahead,2016/2017,46,3.4,0.5247
