model_name,location,target,season,calendar_week,valid.bin_start_incl,cdf
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,43,1.4,0.66298
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,44,1.5,0.80596
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,45,1.6,0.82768
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,46,1.8,0.83616
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,47,1.7,0.20106
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,48,1.9,0.86096
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,49,2.4,0.89096
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,50,3.1,0.99284
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,51,3.1,0.66748
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,52,2.5,0.51306
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,1,2.9,0.95914
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,2,3.4,0.73966
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,3,4.2,0.78328
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,4,4.5,0.75674
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,5,4.5,0.58492
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,6,4.5,0.6877
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,7,3.9,0.3159
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,8,3.4,0.47422
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,9,3,0.59368
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,10,2.6,0.41662
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,11,2.1,0.4573
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,12,1.9,0.72702
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,13,1.6,0.6612
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,14,1.4,0.80422
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,15,1.3,0.90072
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,16,1.2,0.67146
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,17,1.2,0.799
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2010/2011,18,1.1,0.846
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2010/2011,43,0.6,0.0114
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2010/2011,44,0.6,0.01198
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2010/2011,45,0.7,0.04474
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2010/2011,46,0.8,0.05416
